userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,37.616119384765625) (3501,36.560279846191406) (1713,36.529048919677734) (51,36.38982009887695)* (1394,36.22301483154297) (1073,36.05965042114258) (3992,35.97774124145508) (187,35.951805114746094) (238,35.78331756591797) (1795,35.70658874511719) (70,35.46988296508789)* (1156,35.42298889160156) (1014,35.41370391845703) (155,35.14481735229492) (59,35.10986328125)* (1072,34.834983825683594) (993,34.81550979614258) (511,34.80923843383789) (3109,34.69107437133789) (1836,34.674076080322266)
61: (261,39.08509826660156)* (1763,38.865631103515625)* (1135,38.46486282348633) (2988,37.863162994384766) (7352,37.82652282714844) (256,37.51627731323242) (1761,37.51405334472656)* (8716,37.413333892822266) (5745,37.08409118652344) (227,37.0582275390625)* (438,37.01932144165039) (9707,36.988277435302734) (4819,36.98318862915039) (1130,36.943458557128906) (5416,36.94285202026367) (3057,36.904876708984375) (1553,36.904476165771484) (3905,36.797332763671875) (3125,36.73817443847656) (4087,36.68954849243164)
62: (72,43.4171142578125)* (72,43.4171142578125)* (1705,41.147579193115234) (75,41.123207092285156)* (75,41.123207092285156)* (1061,41.0469970703125) (153,40.94956970214844) (172,40.93473815917969) (511,40.683536529541016) (63,40.66234588623047) (63,40.66234588623047) (1104,40.61581039428711) (389,40.441986083984375) (5098,40.43967056274414) (1075,40.27904510498047) (518,40.22309875488281) (71,40.222557067871094) (71,40.222557067871094) (3046,40.197906494140625) (159,40.172542572021484)
63: (2343,38.023441314697266) (959,37.87640380859375)* (234,37.853824615478516)* (860,37.67241668701172) (1249,37.56538009643555) (3739,37.564239501953125) (917,37.4632453918457)* (1369,37.27830123901367) (533,37.01361846923828) (2787,36.87522506713867) (1513,36.85253143310547) (854,36.760276794433594)* (4124,36.75728988647461) (159,36.65963363647461)* (2789,36.541996002197266) (436,36.38658142089844) (176,36.28413391113281) (982,36.2712516784668) (13994,36.227718353271484) (920,36.194854736328125)
64: (2222,40.695037841796875) (1399,40.610382080078125) (1844,40.5769157409668)* (3303,40.47415542602539) (69,40.4725341796875) (69,40.4725341796875) (601,40.41273880004883)* (569,40.178524017333984) (263,40.01437759399414) (1620,39.849239349365234) (10663,39.84722137451172) (60,39.64026641845703) (60,39.64026641845703) (578,39.31142044067383) (2419,39.05886459350586) (2220,39.05398178100586) (3314,38.84553909301758) (249,38.78044128417969) (3003,38.68571472167969) (15920,38.637943267822266)
65: (507,38.788795471191406) (497,38.37698745727539)* (488,38.22456359863281)* (486,38.11664962768555) (1672,38.105281829833984) (499,37.96037673950195) (830,37.926578521728516) (1905,37.92377471923828) (490,37.875370025634766) (500,37.869991302490234) (966,37.77754592895508) (472,37.67783737182617)* (3084,37.6079216003418) (537,37.56731033325195) (2850,37.55806350708008) (4177,37.52653503417969) (510,37.521453857421875) (518,37.506935119628906) (2661,37.36891174316406) (1044,37.30884552001953)
66: (3768,40.51364517211914) (61,40.244937896728516)* (999,39.75741958618164) (91,39.630149841308594) (1890,39.55706024169922)* (1004,39.32121276855469) (2562,39.213924407958984) (193,39.191043853759766) (68,39.17277145385742)* (68,39.17277145385742)* (2027,39.162506103515625) (2552,39.007720947265625) (72,38.97491455078125)* (72,38.97491455078125)* (2559,38.95150375366211) (1897,38.687049865722656)* (99,38.62421417236328)* (85,38.571327209472656)* (2039,38.51834487915039) (2938,38.347354888916016)
68: (310,39.13966751098633) (468,39.13495635986328)* (349,38.618682861328125)* (907,38.55241394042969) (329,38.45209884643555)* (289,38.310264587402344)* (314,38.26283645629883)* (331,38.20466613769531) (55,38.179073333740234) (525,38.1673698425293) (157,38.123680114746094) (1613,38.0773811340332) (302,38.0475959777832)* (2220,37.968955993652344) (279,37.93147659301758) (241,37.923648834228516) (1596,37.90961456298828) (4566,37.89514923095703) (251,37.87749099731445) (545,37.848690032958984)
69: (1620,41.42265319824219) (619,40.61268997192383) (249,40.40260314941406) (11204,40.34136199951172) (6226,39.93956756591797) (5048,39.81624984741211) (748,39.75025177001953) (1946,39.68006896972656)* (617,39.62659454345703) (12759,39.60357666015625) (11401,39.5831298828125) (2921,39.574039459228516) (2923,39.4943962097168) (3695,39.41923904418945) (3693,39.323585510253906) (3227,39.264705657958984) (2716,39.208065032958984) (3702,39.196353912353516) (1640,39.163150787353516)* (3357,39.055057525634766)
70: (88,41.274051666259766) (220,40.821529388427734) (969,40.667205810546875) (154,40.47124481201172) (229,39.85688018798828)* (233,39.84434509277344) (65,39.799930572509766) (65,39.799930572509766) (227,39.773746490478516) (512,39.72304153442383)* (226,39.70465850830078) (1099,39.7040901184082) (173,39.52836608886719)* (432,39.51844787597656)* (250,39.398990631103516) (1090,39.37973403930664)* (159,39.359683990478516) (206,39.35906219482422) (70,39.310367584228516) (203,39.304874420166016)
71: (917,40.71559143066406)* (937,40.08326721191406) (928,39.6998405456543) (3940,39.631072998046875) (2975,39.474456787109375) (943,39.376747131347656) (1339,39.31015396118164)* (841,39.12712860107422) (812,39.05226135253906) (946,38.90937042236328) (942,38.78588104248047) (503,38.70781707763672) (944,38.645416259765625)* (506,38.46635437011719) (1338,38.27301788330078) (947,38.17388916015625) (710,38.104042053222656) (953,38.07234191894531) (1358,38.01264953613281) (2836,37.999202728271484)
72: (55,37.05948257446289)* (295,37.05809020996094)* (288,36.920005798339844) (701,36.88929748535156) (349,36.658111572265625) (299,36.20273971557617)* (301,36.191307067871094) (311,35.841495513916016) (906,35.66861343383789) (679,35.39311218261719) (320,35.307762145996094)* (326,35.08937072753906) (535,35.00542449951172) (2523,34.991966247558594) (1934,34.920284271240234) (461,34.898887634277344) (296,34.87761688232422)* (318,34.855953216552734) (352,34.778133392333984) (1243,34.74413299560547)
73: (72,39.844703674316406) (72,39.844703674316406) (1014,38.47677230834961) (193,38.35154724121094) (1886,38.32301712036133) (1083,38.315731048583984) (3768,38.24564743041992) (75,38.16395568847656) (75,38.16395568847656) (997,38.10468292236328)* (187,38.01788330078125) (878,37.88087463378906) (59,37.79636764526367) (3988,37.74365997314453) (880,37.74042510986328) (1079,37.728004455566406) (1534,37.58522033691406) (1072,37.52814865112305) (1892,37.47376251220703) (1713,37.460609436035156)
74: (1432,37.07020950317383) (2023,36.27151107788086) (637,35.96183395385742) (727,35.89606475830078) (5249,35.85881042480469) (966,35.83074188232422) (378,35.70711135864258) (3859,35.5413932800293) (657,35.53114700317383) (1447,35.427452087402344) (7846,35.39052963256836) (8372,35.3315544128418) (184,35.22101974487305) (3873,35.1237907409668) (3073,35.115726470947266) (909,35.10556411743164) (3063,35.084537506103516) (9190,35.03980255126953) (2394,35.037967681884766) (4439,34.96706771850586)
75: (89,33.823974609375)* (461,33.50609588623047) (498,33.13520812988281)* (302,33.00584030151367)* (458,32.46819305419922) (704,32.45558547973633) (291,32.29319381713867) (349,32.2924690246582) (1047,31.976287841796875) (325,31.938419342041016) (257,31.820606231689453) (328,31.695199966430664) (686,31.656518936157227) (293,31.598020553588867) (525,31.593360900878906) (324,31.55059814453125) (318,31.531558990478516) (1673,31.500455856323242) (1456,31.496309280395508)* (320,31.457500457763672)
76: (4980,29.119964599609375) (9576,29.061241149902344) (374,28.945096969604492) (3324,28.94279670715332) (9089,28.733444213867188) (2102,28.693265914916992)* (1918,28.531200408935547) (2799,28.380115509033203) (5093,28.271162033081055) (5572,28.234167098999023) (10244,28.12430191040039) (400,27.970903396606445) (9092,27.938936233520508) (1922,27.87177276611328) (5574,27.691064834594727) (10583,27.688806533813477) (1910,27.635326385498047)* (10931,27.479522705078125) (395,27.278270721435547) (5089,27.237079620361328)
77: (1090,34.056758880615234) (533,33.5716552734375) (228,33.44257736206055) (2524,33.43684005737305) (1048,33.21131134033203) (1520,33.191890716552734) (716,33.16740798950195) (1400,32.979042053222656) (428,32.86748504638672) (225,32.63667297363281) (159,32.61530303955078) (443,32.449615478515625) (182,32.40006637573242) (65,32.35708999633789) (65,32.35708999633789) (3742,32.34901428222656) (429,32.309906005859375) (173,32.26538848876953) (4115,32.261260986328125) (208,32.24730682373047)
78: (1099,34.798465728759766) (1210,34.66151809692383) (5063,33.844703674316406) (4863,33.39293670654297) (1222,32.62314987182617)* (7079,32.329864501953125) (512,32.09467315673828) (777,32.07122802734375) (11852,31.996206283569336) (605,31.586902618408203) (233,31.58199119567871) (8790,31.568758010864258) (2193,31.54155921936035) (1396,31.5296573638916) (1191,31.463287353515625) (768,31.421648025512695) (8782,31.38141632080078) (3720,31.364871978759766) (1401,31.318195343017578) (1410,31.300527572631836)
79: (333,38.85496139526367) (302,38.79522705078125) (292,38.788516998291016)* (300,38.77730178833008) (701,38.59934616088867) (288,38.55158233642578)* (344,38.415164947509766) (306,38.41318893432617) (455,38.19698715209961) (67,38.137046813964844) (67,38.137046813964844) (349,38.096431732177734) (538,37.92778015136719) (301,37.79764175415039) (679,37.733917236328125) (360,37.58684539794922) (913,37.4975700378418) (320,37.483001708984375) (55,37.46208953857422) (342,37.43675231933594)
80: (2192,36.13692092895508)* (2200,35.57437515258789)* (3239,35.396080017089844) (1196,35.38772964477539)* (6014,35.040618896484375) (1678,34.980403900146484) (768,34.910728454589844)* (4181,34.845584869384766) (1559,34.75721740722656) (814,34.72526931762695) (1552,34.53129577636719) (4936,34.27326202392578) (3812,33.94479751586914) (4934,33.892967224121094) (4944,33.72380828857422) (1568,33.70479965209961) (4173,33.70147705078125) (1191,33.65791320800781) (839,33.61806106567383) (5066,33.57330322265625)
81: (1285,37.867671966552734) (6626,37.1871337890625) (6288,36.74239730834961) (4600,36.233116149902344) (4587,35.77737045288086) (6903,35.62086486816406) (2236,35.220550537109375)* (9986,35.17246627807617) (13303,35.07393264770508) (8160,35.04446792602539) (569,35.02061080932617) (15102,34.72452926635742) (7766,34.674285888671875) (2906,34.595977783203125) (2226,34.52519607543945)* (4344,34.4079704284668) (267,34.37853240966797) (2500,34.33367156982422) (1402,34.264591217041016) (8163,34.23727035522461)
82: (1732,35.43840789794922) (231,35.37157440185547) (418,35.227970123291016) (4448,35.20328903198242) (2408,35.18926239013672) (615,35.1167106628418) (4450,35.04562759399414) (981,34.87531280517578) (632,34.87499237060547) (4532,34.85669708251953) (196,34.79166030883789) (1964,34.68242263793945) (195,34.570491790771484) (416,34.53851318359375) (1718,34.45671844482422) (629,34.44224166870117) (11900,34.43440246582031) (1163,34.407718658447266) (3691,34.405479431152344) (154,34.249229431152344)*
83: (8689,36.393856048583984) (2338,35.98077392578125)* (1178,35.72610855102539) (8425,35.724552154541016) (6961,35.59450912475586) (5358,35.539276123046875) (8230,35.440696716308594) (8444,35.303688049316406) (6529,35.138458251953125) (3272,34.995697021484375) (13126,34.94535446166992) (6945,34.87179183959961) (8431,34.82598876953125) (8454,34.78939437866211) (8439,34.78709030151367) (5833,34.741519927978516) (8450,34.641990661621094) (1726,34.6213493347168) (8962,34.44732666015625) (4649,34.383056640625)
84: (1803,33.89197540283203)* (1360,33.700931549072266)* (952,33.3048095703125) (234,33.282596588134766) (951,33.05488204956055) (841,32.77106475830078) (2790,32.658775329589844) (1412,32.600914001464844)* (2787,32.533443450927734) (1044,32.41213607788086)* (1372,32.40329360961914) (4460,32.08582305908203) (1810,32.082279205322266) (230,32.04508972167969) (7,32.04155349731445) (2789,32.0234489440918) (957,31.926349639892578) (3083,31.75720977783203) (4180,31.744619369506836) (6259,31.686559677124023)
85: (1119,37.75621795654297) (1817,37.47530746459961) (1131,37.40470504760742) (5215,37.33043670654297) (2794,37.24222946166992) (707,37.150333404541016) (856,36.996429443359375) (3944,36.75678253173828) (234,36.69757843017578) (3646,36.65807342529297) (226,36.5303840637207)* (965,36.502197265625) (1118,36.47172164916992) (198,36.46527862548828) (1814,36.42597579956055) (3739,36.416011810302734) (1104,36.38328552246094) (173,36.28883743286133) (920,36.19734191894531) (16379,36.153717041015625)
86: (768,37.33335494995117) (1044,37.18075180053711) (808,36.824771881103516) (816,36.757972717285156) (3239,36.534690856933594) (198,36.38294219970703) (1188,36.23228073120117) (1672,36.22740173339844) (1206,36.17568588256836) (1191,36.15879821777344) (1180,36.13237762451172) (1547,36.033729553222656) (818,35.8393440246582) (843,35.771121978759766) (953,35.68561553955078) (923,35.68553161621094) (841,35.52147674560547)* (1853,35.35625457763672) (489,35.32733154296875) (1195,35.32468795776367)
87: (1475,40.9333381652832) (292,40.71847152709961)* (701,40.598514556884766) (299,40.4945182800293) (289,40.339141845703125)* (279,40.25663375854492) (265,40.0065803527832)* (157,39.97410202026367) (309,39.92885208129883) (89,39.85509490966797) (55,39.80253219604492) (326,39.77769470214844) (291,39.69651412963867) (290,39.649131774902344) (300,39.64874267578125)* (332,39.57718276977539)* (311,39.55245590209961) (308,39.51264572143555) (306,39.455509185791016) (461,39.278411865234375)
88: (442,42.53291702270508) (1164,42.07655715942383) (618,41.80826187133789) (1944,41.60019302368164)* (227,41.527976989746094) (195,41.10239028930664) (6824,41.02298355102539) (1117,40.9183464050293) (222,40.80643081665039) (231,40.73452377319336) (12599,40.7108154296875) (197,40.701385498046875) (5414,40.695003509521484) (615,40.65605926513672) (1160,40.57670593261719) (4079,40.55604934692383) (217,40.52263259887695) (5416,40.51536560058594) (418,40.4100341796875) (9709,40.36858367919922)
89: (498,33.82863998413086)* (486,33.4449348449707)* (481,32.8750114440918) (540,32.81879806518555) (2619,32.75733947753906) (536,32.66166687011719) (1043,32.45601272583008) (1185,32.2170524597168) (230,32.13504409790039) (466,32.007015228271484) (537,31.939184188842773) (1182,31.91273307800293) (6448,31.730918884277344) (499,31.699920654296875) (470,31.665157318115234) (816,31.661975860595703) (1190,31.589548110961914) (1670,31.525245666503906) (500,31.50667381286621) (524,31.441089630126953)
90: (1130,44.85388946533203) (727,44.76223373413086) (2044,44.346717834472656) (892,44.16178894042969) (1244,44.16108322143555)* (5787,44.10429763793945) (910,44.05055236816406) (730,44.008480072021484) (364,43.67363739013672) (69,43.58038330078125) (69,43.58038330078125) (717,43.50745391845703) (2051,43.34501266479492) (355,43.31720733642578) (2055,43.25454330444336) (1489,43.136260986328125) (2478,42.99681854248047) (4920,42.973751068115234) (157,42.962337493896484) (406,42.87511444091797)
91: (2470,41.99483108520508)* (875,41.93611145019531) (3285,40.928524017333984) (864,40.88868713378906) (10161,40.432071685791016) (881,40.41935348510742) (2043,40.233612060546875)* (3354,40.195133209228516) (1202,40.06079864501953) (1083,40.04399871826172) (3289,39.9642333984375) (3280,39.84326171875) (3993,39.83580780029297) (1709,39.83536148071289) (861,39.78765106201172) (1886,39.718345642089844) (7081,39.591068267822266) (1888,39.569488525390625) (605,39.48830032348633) (3443,39.46430206298828)
92: (4309,33.653076171875) (8163,33.45909118652344) (89,32.973331451416016)* (157,32.659542083740234) (1673,32.64750289916992) (289,32.560298919677734)* (328,32.5174560546875)* (5988,32.15863037109375) (400,32.133975982666016) (292,31.99025535583496) (377,31.872817993164062) (529,31.829530715942383) (374,31.695154190063477) (2092,31.625768661499023) (2091,31.59056282043457) (463,31.488407135009766) (299,31.439367294311523) (56,31.42312240600586) (56,31.42312240600586) (2094,31.42030906677246)
94: (84,35.48580551147461) (757,35.35746383666992) (618,35.16636657714844) (1400,35.11013412475586) (432,35.016136169433594) (1390,34.98051452636719) (225,34.97431945800781) (416,34.92108917236328) (207,34.87440490722656) (59,34.8709602355957)* (203,34.83690643310547)* (425,34.714080810546875) (3693,34.661502838134766) (1090,34.57986831665039) (208,34.55888366699219) (1888,34.45124053955078) (703,34.41127014160156) (1097,34.36583709716797) (196,34.21828079223633) (615,34.18151092529297)
