userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,31.058900833129883) (187,30.51532745361328) (70,30.423603057861328)* (1073,30.28750991821289) (877,30.20207977294922) (51,30.081222534179688)* (1824,29.81863784790039) (1014,29.79776954650879) (3992,29.765390396118164) (3768,29.68317222595215) (1394,29.66649627685547) (1098,29.633920669555664) (1081,29.5301513671875) (155,29.459640502929688) (1833,29.424196243286133) (183,29.397998809814453) (993,29.36525535583496) (238,29.35159683227539) (511,29.294784545898438) (1713,29.289453506469727)
61: (5745,29.45502281188965) (1763,28.30803680419922)* (261,28.214702606201172)* (1761,28.125694274902344)* (8594,27.79999542236328) (7352,27.782194137573242) (1126,27.742855072021484) (4616,27.7203369140625) (3468,27.59065055847168) (5416,27.52131462097168) (447,27.448810577392578) (3747,27.321632385253906) (2176,27.254749298095703) (3204,27.234233856201172) (366,27.057157516479492) (1553,26.94275665283203) (683,26.93770408630371) (4618,26.936599731445312) (227,26.892412185668945)* (3750,26.806089401245117)
62: (72,30.748634338378906)* (72,30.748634338378906)* (3046,30.318988800048828) (174,30.054000854492188) (63,29.71135139465332) (63,29.71135139465332) (722,29.485565185546875) (1394,29.1717529296875) (1099,29.131587982177734) (1410,28.85533905029297) (511,28.82723617553711) (1061,28.713497161865234) (4734,28.637222290039062) (66,28.599374771118164) (66,28.599374771118164) (155,28.439228057861328) (183,28.418195724487305) (4037,28.325733184814453) (1109,28.258264541625977) (229,28.22694969177246)
63: (1249,31.42119026184082) (2343,31.13224983215332) (234,31.011804580688477)* (724,30.64048194885254) (1513,30.593931198120117) (732,30.52603530883789) (959,30.477251052856445)* (176,30.07635498046875) (1369,29.783647537231445) (951,29.72292137145996) (917,29.529159545898438)* (220,29.47369384765625) (2346,29.36591148376465) (159,29.36263656616211)* (982,29.24680519104004) (230,29.239336013793945) (2347,29.173770904541016) (2784,28.781526565551758) (1372,28.761146545410156) (1366,28.63086700439453)
64: (69,29.01162338256836) (69,29.01162338256836) (1844,28.97177505493164)* (3992,28.854570388793945) (601,28.8198184967041)* (52,28.768035888671875) (52,28.768035888671875) (1620,28.47901725769043) (263,27.99094009399414) (262,27.534114837646484) (60,27.51833152770996) (60,27.51833152770996) (578,27.426605224609375) (11753,27.40372657775879) (3303,27.373531341552734) (15919,27.29364013671875) (1121,27.283435821533203) (3313,27.28064727783203) (15920,27.27057456970215) (241,27.183629989624023)
65: (500,32.27305221557617) (1672,32.225406646728516) (830,31.973812103271484) (537,31.398733139038086) (1179,31.27056884765625) (810,31.02709197998047) (493,30.963626861572266) (230,30.91625213623047) (3946,30.90921974182129) (1044,30.902679443359375) (2850,30.80191421508789) (510,30.76997184753418) (497,30.66070556640625)* (486,30.514816284179688) (488,30.511219024658203)* (198,30.366241455078125) (3027,30.318626403808594) (507,30.259580612182617) (1186,30.2320556640625) (779,30.20884132385254)
66: (852,30.530651092529297) (877,30.520946502685547) (68,30.321264266967773)* (68,30.321264266967773)* (1083,30.295883178710938) (2937,30.12139320373535) (1897,30.04502296447754)* (61,29.926891326904297)* (99,29.85102081298828)* (187,29.831090927124023) (3768,29.83028793334961) (2936,29.6780948638916) (1004,29.587106704711914) (193,29.567720413208008) (72,29.558433532714844)* (72,29.558433532714844)* (1707,29.281400680541992) (2559,29.21694564819336) (3201,29.196758270263672) (2027,29.078706741333008)
68: (907,29.973602294921875) (314,29.60050392150879)* (329,29.548561096191406)* (468,29.517581939697266)* (310,29.23099708557129) (331,28.89395523071289) (1613,28.858997344970703) (525,28.82174301147461) (302,28.81770896911621)* (349,28.741092681884766)* (2179,28.60560417175293) (289,28.463613510131836)* (485,28.26738739013672) (475,28.251766204833984) (294,28.132349014282227)* (1037,27.886404037475586) (55,27.87385368347168) (1444,27.84726905822754) (157,27.838104248046875) (545,27.826251983642578)
69: (619,28.962326049804688) (3693,28.83708381652832) (3691,28.683095932006836) (2923,28.42487907409668) (440,28.352760314941406) (7665,28.29354476928711) (5048,28.289810180664062) (3702,28.27813720703125) (3700,28.278034210205078) (445,28.234508514404297) (2281,28.227073669433594) (3357,28.205801010131836) (6409,28.062389373779297) (276,28.03009605407715) (2921,27.83277130126953) (3686,27.760698318481445) (622,27.649723052978516) (3685,27.647165298461914) (7742,27.621585845947266) (10558,27.582469940185547)
70: (868,29.4260196685791)* (969,29.13851547241211) (226,29.106800079345703) (1978,28.823413848876953)* (1976,28.79052734375)* (198,28.77136993408203) (7,28.6675968170166) (88,28.636381149291992) (227,28.599536895751953) (154,28.536285400390625) (432,28.48845100402832)* (3627,28.329036712646484) (250,28.23000144958496) (2823,28.140457153320312) (220,28.014663696289062) (1090,27.969160079956055)* (233,27.945449829101562) (425,27.856719970703125) (206,27.85541343688965) (229,27.821006774902344)*
71: (917,30.60331916809082)* (949,30.076370239257812) (928,30.01195526123047) (841,29.711191177368164) (1339,29.62778091430664)* (843,29.49233627319336)* (1358,29.49039077758789) (942,29.36683464050293) (1343,29.348703384399414) (1338,29.246828079223633) (506,29.18864631652832) (1372,29.127559661865234) (15,29.0194091796875) (1369,28.946687698364258) (821,28.906822204589844) (370,28.891939163208008) (956,28.846097946166992) (947,28.816280364990234) (2370,28.733001708984375) (2838,28.720836639404297)
72: (295,31.438823699951172)* (701,31.2181339263916) (349,31.13321876525879) (55,31.0097713470459)* (288,30.92304229736328) (299,30.83333969116211)* (301,30.645753860473633) (326,29.831148147583008) (535,29.77472686767578) (455,29.480762481689453) (906,29.443544387817383) (320,29.35797882080078)* (311,29.212955474853516) (1601,29.166765213012695) (2523,29.16107940673828) (161,29.152132034301758) (318,28.952945709228516) (314,28.934206008911133) (461,28.926477432250977) (679,28.8552188873291)
73: (72,32.60372543334961) (72,32.60372543334961) (1014,31.894317626953125) (997,31.55794334411621)* (187,31.46204948425293) (3768,31.30933952331543) (193,30.90570831298828) (1892,30.879688262939453) (159,30.766878128051758) (59,30.468486785888672) (1019,30.40159034729004) (1083,30.164630889892578) (99,29.91880226135254) (1079,29.83894157409668) (1713,29.795923233032227) (75,29.711530685424805) (75,29.711530685424805) (1886,29.633495330810547) (1075,29.62066650390625) (4308,29.60382843017578)
74: (378,29.07457733154297) (455,28.888050079345703) (518,28.36227035522461)* (1244,28.257230758666992) (1691,28.212642669677734) (356,28.206443786621094) (2467,28.204421997070312) (2440,28.19190216064453) (1438,28.071250915527344) (930,27.8016414642334) (360,27.608116149902344) (955,27.481401443481445) (2346,27.48115348815918) (3311,27.472124099731445) (2442,27.3963565826416) (3127,27.25885772705078) (1445,27.22323989868164) (389,27.21502113342285) (1464,27.14920997619629) (2447,27.080799102783203)
75: (89,30.007211685180664)* (704,29.61333656311035) (461,29.5116024017334) (498,29.45760154724121)* (458,29.31656837463379) (302,29.147415161132812)* (1047,28.747804641723633) (802,28.584341049194336) (328,28.49246597290039) (324,28.382884979248047) (2020,28.294004440307617) (686,28.031084060668945) (1673,28.0128116607666) (325,27.999813079833984) (531,27.968280792236328)* (161,27.87522315979004)* (349,27.84606170654297) (486,27.841575622558594) (291,27.819034576416016) (528,27.706809997558594)
76: (390,26.820465087890625) (10809,25.909772872924805) (400,25.90924835205078) (10244,25.721839904785156) (395,25.704561233520508) (13780,25.58750343322754) (374,25.554807662963867) (10228,25.513803482055664) (5089,25.478599548339844) (2799,25.32448959350586) (409,25.259370803833008) (385,25.21467399597168) (3324,25.186918258666992) (1922,25.04880142211914) (10233,25.008573532104492) (5563,24.990196228027344) (2804,24.986743927001953) (10807,24.90483856201172) (8,24.85508155822754) (2102,24.767080307006836)*
77: (1090,27.97071075439453) (228,27.883867263793945) (1048,27.6352596282959) (208,27.321949005126953) (2524,27.16901397705078) (1400,27.05625343322754) (1106,26.89935302734375) (716,26.868392944335938) (3371,26.844627380371094) (3030,26.75443458557129) (3400,26.696575164794922) (2821,26.6664981842041) (1977,26.609577178955078) (1517,26.517799377441406)* (5928,26.505556106567383) (425,26.48534393310547) (4115,26.478843688964844) (443,26.383136749267578) (199,26.115041732788086) (65,26.045555114746094)
78: (162,27.408279418945312) (2605,26.866832733154297) (1401,26.509794235229492) (1226,26.390165328979492) (1700,26.191871643066406) (748,26.159730911254883) (774,26.154346466064453) (4852,26.10050392150879) (1099,26.063167572021484) (407,26.061912536621094) (512,25.92108917236328) (5069,25.56208038330078) (238,25.560392379760742) (968,25.440584182739258) (5653,25.352664947509766) (2667,25.30494499206543) (5074,25.239521026611328) (747,25.16330337524414) (755,25.146034240722656) (782,25.02191925048828)
79: (300,29.919069290161133) (333,29.746122360229492) (302,29.67877197265625) (455,29.59880828857422) (344,29.577436447143555) (701,29.425661087036133) (288,29.41252899169922)* (301,29.325332641601562) (306,29.269615173339844) (292,29.135351181030273)* (342,28.860809326171875) (538,28.78460693359375) (321,28.761463165283203) (349,28.75105857849121) (67,28.624509811401367) (67,28.624509811401367) (679,28.490903854370117) (1556,28.434768676757812)* (913,28.362377166748047) (458,28.29640769958496)
80: (832,26.144670486450195) (5963,25.975181579589844) (4003,25.17538070678711) (814,25.05059051513672) (1551,24.98148536682129) (2386,24.762235641479492) (1196,24.685150146484375)* (826,24.5946102142334) (1557,24.552387237548828) (2192,24.417797088623047)* (2200,24.360742568969727)* (815,24.333370208740234)* (829,24.174123764038086) (809,24.147438049316406) (2429,24.132797241210938) (5135,24.112871170043945) (839,24.085458755493164) (2576,23.846418380737305) (804,23.805307388305664) (1555,23.793699264526367)
81: (6330,26.782424926757812) (6324,26.73661231994629) (6333,26.724275588989258) (6332,26.720979690551758) (6331,26.71885108947754) (6327,26.71044158935547) (6341,26.706140518188477) (6337,26.70423698425293) (6344,26.698835372924805) (6328,26.69463539123535) (6334,26.645469665527344) (6340,26.63570213317871) (6321,26.282413482666016) (1631,25.768278121948242) (1611,25.532041549682617) (6335,25.51852798461914) (286,25.291852951049805) (6329,24.93666648864746) (2404,24.840167999267578) (7426,24.61270523071289)
82: (618,27.968650817871094) (195,27.794334411621094) (231,27.63140296936035) (5414,27.51787567138672) (4532,27.454730987548828) (632,27.3491153717041) (1944,27.337078094482422) (418,27.289255142211914) (211,27.12497901916504) (629,27.110986709594727) (11589,27.06925392150879) (5925,27.068086624145508) (222,26.96464729309082) (217,26.958541870117188) (615,26.77802848815918) (3468,26.773130416870117) (2276,26.769826889038086)* (11591,26.76548957824707) (1730,26.74394989013672) (1242,26.735130310058594)
83: (2338,28.217960357666016)* (8230,27.641075134277344) (8454,26.748308181762695) (6945,26.34499740600586) (2339,25.947702407836914)* (1743,25.922931671142578) (2616,25.90410614013672) (8427,25.65964126586914) (6961,25.62173843383789) (81,25.60245132446289) (6960,25.590259552001953) (6947,25.569486618041992) (591,25.512542724609375) (6952,25.462055206298828) (8444,25.274394989013672) (506,25.22048568725586) (12452,25.210247039794922) (13502,25.209379196166992) (11438,25.18182945251465) (8216,25.110492706298828)
84: (952,30.684913635253906) (951,30.439424514770508) (1803,30.302221298217773)* (1412,30.277362823486328)* (1372,30.077688217163086) (928,29.974998474121094)* (1810,29.850114822387695) (2797,29.842382431030273) (234,29.704524993896484) (230,29.36023712158203) (1360,29.315410614013672)* (924,29.15497589111328) (710,29.084306716918945) (2787,28.960548400878906) (841,28.85170555114746) (3470,28.73381805419922) (946,28.661108016967773) (2834,28.66091537475586) (982,28.55802345275879) (868,28.554611206054688)
85: (10859,27.881603240966797) (707,27.60539436340332) (1131,27.582441329956055) (6391,27.47510528564453) (843,27.195730209350586) (3621,27.185819625854492) (1091,27.176544189453125) (7650,27.054582595825195) (2381,27.028366088867188) (1210,26.978361129760742) (1974,26.85472869873047) (965,26.849666595458984) (234,26.74199676513672) (5672,26.709266662597656) (1104,26.65316390991211) (614,26.584796905517578) (198,26.53352928161621) (1814,26.532833099365234) (1873,26.444364547729492) (2380,26.375755310058594)
86: (832,29.563720703125) (1547,28.476158142089844) (2209,28.181337356567383) (1044,28.095569610595703) (850,28.092884063720703) (2576,28.033828735351562) (5963,27.86053466796875) (2211,27.766666412353516) (198,27.67254066467285) (2210,27.67231559753418) (503,27.66374969482422) (768,27.585874557495117) (834,27.44074249267578) (7639,27.358930587768555) (842,27.245317459106445)* (831,27.229358673095703) (2744,27.093769073486328) (818,27.057254791259766) (1145,26.993215560913086) (845,26.98911476135254)
87: (1475,29.998098373413086) (701,29.154943466186523) (1601,29.069936752319336) (299,29.066749572753906) (787,28.894317626953125) (289,28.85103416442871)* (455,28.774993896484375) (292,28.721694946289062)* (326,28.706836700439453) (308,28.701034545898438) (89,28.54916000366211) (4260,28.52423667907715) (265,28.370311737060547)* (251,28.280197143554688) (474,28.112642288208008) (291,28.01221466064453) (290,27.960615158081055) (1446,27.949905395507812) (1596,27.90378761291504) (306,27.891984939575195)
88: (4079,28.782758712768555) (1944,28.706838607788086)* (222,28.559688568115234) (1164,28.445592880249023) (3258,28.153642654418945) (434,27.948932647705078) (618,27.871505737304688) (197,27.634536743164062) (1957,27.481416702270508) (1901,27.447959899902344) (219,27.352203369140625) (4199,27.30632209777832) (6687,27.284727096557617) (435,27.21175193786621) (426,27.05518341064453) (615,26.988862991333008) (1160,26.982101440429688) (2424,26.93838882446289)* (437,26.928979873657227) (1976,26.897497177124023)
89: (498,31.86819076538086)* (481,30.3906192779541) (499,29.878202438354492) (540,29.714344024658203) (486,29.626781463623047)* (1185,29.435693740844727) (466,29.15013313293457) (693,29.05124282836914)* (2619,29.02945327758789) (230,28.992542266845703) (1678,28.75896453857422) (1043,28.75006866455078) (972,28.742475509643555) (470,28.692928314208984) (1670,28.652441024780273) (471,28.63424301147461) (324,28.59197425842285) (344,28.55817222595215) (461,28.558164596557617) (536,28.49822998046875)
90: (1489,29.4149169921875) (1694,29.191200256347656) (892,28.918407440185547) (1244,28.855751037597656)* (3581,28.729660034179688) (3588,28.481727600097656) (3609,28.473203659057617) (3602,28.32175636291504) (3598,28.137113571166992) (5267,28.131193161010742) (592,28.10906410217285) (5767,28.01309585571289) (730,27.90723991394043) (2044,27.883495330810547) (157,27.73491668701172) (364,27.67622947692871) (3583,27.54697608947754) (3603,27.545166015625) (975,27.48868179321289) (9348,27.431886672973633)
91: (2470,28.889692306518555)* (875,28.534255981445312) (861,28.432964324951172) (3442,27.959760665893555) (1205,27.948043823242188) (10596,27.755395889282227) (10164,27.556699752807617) (3443,27.473936080932617) (10594,27.379146575927734) (2531,27.355878829956055) (605,27.338903427124023) (10591,27.32328987121582) (1206,27.30896759033203) (10593,27.28345489501953) (3432,27.26089859008789) (3444,27.246078491210938) (10595,27.239519119262695) (1083,27.153249740600586) (3299,27.00240135192871) (7081,26.87360954284668)
92: (5605,25.993186950683594) (89,25.57432746887207)* (157,25.490806579589844) (289,24.963457107543945)* (544,24.80199432373047) (161,24.775711059570312) (292,24.669830322265625) (333,24.635225296020508) (461,24.55982780456543) (679,24.448747634887695) (324,24.404401779174805) (328,24.369789123535156)* (691,24.330156326293945) (374,24.30752944946289) (3324,24.28322410583496) (344,24.15141487121582) (701,24.143146514892578) (686,24.13609504699707) (378,24.066301345825195) (3712,24.03571319580078)
