userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,11.299883842468262) (187,10.988337516784668) (51,10.601839065551758)* (998,10.272648811340332) (1713,9.991779327392578) (997,9.944375038146973) (59,9.461076736450195)* (3992,9.446571350097656) (511,9.292078018188477) (1824,9.277674674987793) (959,9.24586009979248) (601,9.110419273376465) (183,8.929637908935547) (1076,8.850385665893555) (1464,8.759982109069824) (1800,8.704476356506348) (1892,8.653404235839844) (1836,8.644257545471191) (57,8.568218231201172)* (993,8.531414985656738)
61: (5745,9.611245155334473) (261,9.575560569763184)* (903,8.983394622802734) (2460,8.9459867477417) (196,8.928936004638672)* (204,8.890564918518066) (4616,8.80443286895752) (366,8.767367362976074) (270,8.708136558532715)* (6137,8.488513946533203) (5789,8.48002815246582) (11766,8.402779579162598) (11764,8.326324462890625) (5416,8.31447696685791) (533,8.271011352539062) (932,8.142816543579102) (5441,8.048637390136719) (2616,7.957664966583252) (10423,7.957021713256836) (1106,7.956095218658447)
62: (72,11.603872299194336)* (72,11.603872299194336)* (959,11.583260536193848) (63,11.386366844177246) (63,11.386366844177246) (227,10.908635139465332)* (703,10.655338287353516) (183,10.496855735778809) (228,10.488625526428223) (511,10.084076881408691) (166,9.94625186920166) (88,9.92543888092041) (707,9.641944885253906) (1099,9.583494186401367) (3992,9.577475547790527) (3046,9.463653564453125) (66,9.448861122131348) (66,9.448861122131348) (3676,9.39236068725586) (1001,9.282560348510742)
63: (959,10.485161781311035)* (1369,9.947888374328613) (614,9.569604873657227)* (917,9.278407096862793)* (1639,9.13440227508545) (562,8.579052925109863)* (198,8.547264099121094) (1513,8.429644584655762) (2343,8.283332824707031) (2347,8.27221965789795) (159,8.258708953857422)* (212,8.229776382446289)* (234,8.15410327911377)* (712,8.13469123840332) (854,8.112584114074707)* (1372,8.030839920043945) (1249,7.964293956756592) (1415,7.904138565063477) (855,7.7638726234436035) (724,7.731515884399414)
64: (601,10.473557472229004)* (69,9.931517601013184) (69,9.931517601013184) (2277,8.238920211791992) (62,7.934024333953857) (62,7.934024333953857) (511,7.918760776519775) (1824,7.879307270050049)* (4024,7.86093282699585) (3992,7.742269992828369) (258,7.573360919952393) (57,7.5366082191467285) (2419,7.384251117706299) (11193,7.323149681091309) (1464,7.315514087677002) (610,7.262984752655029) (15920,7.238325119018555) (251,7.21619987487793) (1830,7.211469650268555)* (12137,7.169847011566162)
65: (497,11.924553871154785)* (490,11.55030632019043) (488,11.305935859680176)* (198,11.003625869750977) (499,10.770414352416992) (2940,9.660371780395508) (230,9.634136199951172) (190,9.629624366760254) (493,9.44292163848877) (1179,9.428279876708984) (2352,9.20749568939209) (3563,9.135210990905762) (1044,9.019606590270996) (537,8.973932266235352) (978,8.912848472595215) (966,8.902671813964844) (472,8.902071952819824)* (2843,8.834062576293945) (1406,8.778241157531738) (517,8.766054153442383)
66: (1713,10.86804485321045) (2029,10.728365898132324) (99,10.459087371826172)* (187,10.238968849182129) (61,10.183101654052734)* (999,9.976710319519043) (91,9.609183311462402) (193,9.53791618347168) (1076,9.529272079467773) (1017,9.485127449035645) (1799,9.422540664672852)* (995,9.402650833129883) (1004,9.358707427978516) (72,9.314430236816406)* (72,9.314430236816406)* (5258,9.288348197937012) (3920,9.218883514404297) (3281,9.201199531555176) (75,9.102154731750488) (75,9.102154731750488)
68: (1613,11.159123420715332) (294,10.918407440185547)* (289,10.362264633178711)* (314,9.450769424438477)* (331,9.338171005249023) (310,9.327885627746582) (157,9.299578666687012) (329,9.239201545715332)* (241,9.15035343170166) (349,9.140925407409668)* (525,9.0701904296875) (309,9.062397956848145) (279,8.721975326538086) (903,8.684819221496582) (907,8.6566162109375) (424,8.584758758544922) (1641,8.58154296875) (4566,8.49809455871582) (1444,8.358070373535156) (2220,8.341573715209961)
69: (3700,10.616471290588379) (617,10.205607414245605) (3693,10.199039459228516) (3698,10.014982223510742) (2921,9.967902183532715) (1941,9.949624061584473) (1946,9.878880500793457)* (1236,9.840231895446777) (2716,9.766181945800781) (3707,9.55359172821045) (6046,9.509506225585938) (1620,9.460104942321777) (5883,9.317639350891113) (1640,9.232972145080566)* (3227,9.230524063110352) (2281,9.228119850158691) (3357,9.182462692260742) (619,9.082545280456543) (10398,9.043542861938477) (4586,8.933523178100586)
70: (424,10.80585765838623) (969,8.413021087646484) (546,8.241515159606934) (716,8.189676284790039) (88,8.050283432006836) (857,8.00089168548584) (227,7.96627140045166) (533,7.880336284637451) (430,7.867210388183594) (377,7.7683610916137695) (198,7.756653308868408) (3744,7.702237129211426) (2277,7.533429145812988) (1090,7.52475643157959)* (1055,7.495321750640869) (229,7.489904403686523)* (226,7.486495018005371) (331,7.481342315673828) (2539,7.46211576461792) (1116,7.374285697937012)
71: (1339,14.244339942932129)* (2746,12.781052589416504) (726,12.430434226989746) (1338,12.39128589630127) (917,12.370610237121582)* (928,11.19274616241455) (954,11.14876937866211) (924,10.957637786865234) (2975,10.851994514465332) (7,10.735321998596191) (710,10.71247386932373) (944,10.65285587310791)* (1337,10.442645072937012) (472,10.230060577392578) (198,10.212772369384766) (966,10.125103950500488) (1110,10.063643455505371) (943,9.845962524414062) (4342,9.82143783569336) (946,9.748419761657715)
72: (288,11.790689468383789) (701,11.040668487548828) (296,10.826362609863281)* (55,10.428977966308594)* (535,10.151053428649902) (1464,10.141615867614746) (97,10.13875675201416) (2523,10.017123222351074) (5767,9.927230834960938) (349,9.92064380645752) (1243,9.905997276306152) (906,9.892450332641602) (360,9.789608001708984) (301,9.700456619262695) (295,9.610404968261719)* (1580,9.606241226196289) (903,9.604363441467285) (299,9.49028491973877)* (320,9.434669494628906)* (889,9.36391830444336)*
73: (1713,11.21430778503418) (997,10.700129508972168)* (59,10.28476333618164) (72,10.125439643859863) (72,10.125439643859863) (99,9.759212493896484) (1027,9.679868698120117) (98,9.670093536376953) (3501,9.439353942871094) (1017,9.412744522094727) (1883,9.34838581085205) (5258,9.32479476928711) (187,9.303182601928711) (999,9.058026313781738) (1014,8.923816680908203) (1083,8.847811698913574) (1886,8.80871868133545) (75,8.807096481323242) (75,8.807096481323242) (1019,8.8050537109375)
74: (289,10.437044143676758) (297,9.154746055603027) (1464,9.004855155944824) (294,8.88795280456543) (966,8.25949478149414) (3462,7.8137593269348145) (3466,7.669718265533447) (2031,7.657792568206787) (253,7.4886860847473145) (1432,7.236906051635742) (349,7.032349586486816) (2176,6.989475250244141) (701,6.922633171081543) (959,6.8912177085876465) (180,6.823428153991699) (192,6.809332847595215) (320,6.742368221282959) (3460,6.73966121673584) (8371,6.717512607574463) (472,6.665804862976074)
75: (294,10.337602615356445) (461,10.300142288208008) (802,9.697969436645508) (349,9.456605911254883) (681,9.206562042236328) (498,9.123041152954102)* (523,9.019144058227539) (325,8.973154067993164) (320,8.877391815185547) (89,8.780122756958008)* (321,8.758966445922852) (291,8.740363121032715) (302,8.73691177368164)* (686,8.718692779541016) (528,8.608404159545898) (318,8.599565505981445) (324,8.562238693237305) (680,8.560888290405273) (908,8.361502647399902) (455,8.355843544006348)
76: (3324,13.76675796508789) (5089,13.150312423706055) (2804,13.13318920135498) (4980,12.998982429504395) (3487,12.310524940490723) (385,12.11241626739502) (5092,11.814108848571777) (5095,11.741889953613281) (5094,11.712691307067871) (396,11.68824577331543) (5091,11.642670631408691) (1923,11.621431350708008)* (1906,11.479568481445312) (1918,11.475712776184082) (8,11.379110336303711) (5575,11.366140365600586) (382,11.14321231842041) (5083,10.902140617370605) (3486,10.78929328918457) (5090,10.78210163116455)
77: (228,14.268343925476074) (3030,10.567227363586426) (1048,10.551023483276367) (716,10.435052871704102) (1090,10.32442569732666) (703,10.171409606933594) (2815,10.159048080444336) (533,10.09631633758545) (2600,10.00652027130127) (1517,9.948270797729492)* (546,9.830714225769043) (2539,9.750277519226074) (4115,9.547629356384277) (2614,9.461642265319824) (3400,9.43010139465332) (430,9.369166374206543)* (2133,9.315869331359863)* (2524,9.275020599365234) (1400,9.273449897766113) (428,9.225001335144043)
78: (512,9.283487319946289) (778,9.126699447631836)* (1790,9.117444038391113) (815,9.065983772277832) (2676,8.945582389831543) (81,8.763927459716797) (4113,8.681681632995605) (2668,8.630867958068848) (2605,8.602785110473633) (3411,8.548705101013184) (780,8.542655944824219) (162,8.511723518371582) (755,8.426050186157227) (808,8.400416374206543) (1700,8.343403816223145) (5806,8.307584762573242) (779,8.13713264465332) (2667,8.134668350219727) (418,8.111953735351562) (3415,8.05229377746582)
79: (297,11.964317321777344) (288,11.56716537475586)* (349,10.813647270202637) (320,10.709901809692383) (306,10.651391983032227) (701,10.473306655883789) (342,9.981756210327148) (455,9.87505054473877) (301,9.748767852783203) (913,9.640423774719238) (290,9.636761665344238) (355,9.632184982299805) (456,9.626052856445312) (680,9.613361358642578) (310,9.606203079223633) (1934,9.57229995727539) (302,9.533366203308105) (523,9.477850914001465) (3171,9.47204875946045) (333,9.455318450927734)
80: (5135,10.731118202209473) (2192,10.316242218017578)* (832,9.874632835388184) (833,9.714521408081055) (809,9.66993236541748) (810,9.553262710571289) (2576,8.942581176757812) (1549,8.879810333251953) (814,8.872895240783691) (1559,8.838541030883789) (815,8.708258628845215)* (1558,8.703956604003906) (828,8.65377426147461) (2586,8.450648307800293) (3032,8.248200416564941) (817,8.19525146484375) (845,8.192955017089844) (839,8.163711547851562) (1544,8.00829792022705) (829,7.950918674468994)
81: (3716,12.130074501037598) (6618,11.878022193908691) (6633,11.360612869262695) (2905,11.130359649658203) (9688,11.085282325744629) (11387,11.075380325317383) (1613,11.01218318939209) (5038,10.898777961730957) (6626,10.824196815490723) (9350,10.799970626831055) (7338,10.79642105102539) (16084,10.742753982543945) (15923,10.723139762878418) (9684,10.710809707641602) (8159,10.683194160461426) (16086,10.43915843963623) (6631,10.390737533569336) (5041,10.374462127685547) (15116,10.321109771728516) (13292,10.312629699707031)
82: (196,8.519806861877441) (231,8.1575345993042) (1964,8.08592700958252) (3740,7.995545864105225) (199,7.928410053253174) (195,7.882463455200195) (3745,7.787822723388672) (11177,7.755321979522705) (1228,7.728412628173828) (418,7.683422088623047) (7219,7.631373882293701) (3693,7.57897424697876) (9955,7.536962032318115) (1633,7.5051445960998535)* (3686,7.288693428039551) (617,7.274018287658691) (6187,7.249887466430664) (632,7.241466999053955) (126,7.2136430740356445) (1627,7.205811977386475)
83: (1108,10.79773235321045) (6952,9.199562072753906) (2124,9.02234172821045) (17979,8.951981544494629) (1110,8.894553184509277) (17982,8.890664100646973) (15256,8.863555908203125) (8230,8.650400161743164) (138,8.572383880615234) (1106,8.537400245666504) (15253,8.484703063964844) (15230,8.47446060180664) (11438,8.465113639831543) (944,8.459688186645508) (8444,8.43490219116211) (418,8.407344818115234) (15257,8.402864456176758) (1126,8.388304710388184) (8431,8.384273529052734) (2338,8.370046615600586)*
84: (952,9.999442100524902) (1412,9.693002700805664)* (1803,9.47688102722168)* (3083,8.748459815979004) (472,8.685515403747559) (475,8.454793930053711) (710,8.372330665588379) (808,8.33266544342041) (1186,8.203964233398438) (2787,8.203279495239258) (841,8.18652629852295) (2797,8.186391830444336) (1406,8.180354118347168) (1372,8.109061241149902) (922,8.066495895385742) (1415,8.025232315063477) (951,8.011825561523438) (2595,7.961243629455566) (957,7.942138195037842) (2565,7.800410270690918)
85: (198,13.121265411376953) (1104,12.532449722290039) (707,11.592194557189941) (856,11.481706619262695) (7,11.094776153564453)* (226,10.940606117248535)* (163,10.484667778015137) (614,10.29826831817627) (855,10.201194763183594) (1118,9.84469223022461) (1119,9.783014297485352) (1873,9.655245780944824) (1044,9.611470222473145) (868,9.437371253967285) (1131,9.3358736038208) (917,9.309355735778809) (726,9.150256156921387) (1116,9.119516372680664) (234,9.075885772705078) (156,9.068276405334473)
86: (810,10.866948127746582)* (808,10.668405532836914) (1188,10.022868156433105) (503,9.934977531433105) (489,9.573054313659668) (832,9.51210880279541) (198,9.493888854980469) (817,9.446084022521973) (806,9.323524475097656) (4503,9.224249839782715) (834,9.019416809082031) (490,8.97818660736084) (3999,8.945345878601074) (785,8.885318756103516) (497,8.865363121032715) (4103,8.68364143371582) (475,8.651253700256348) (1044,8.641180992126465) (2192,8.598954200744629) (1281,8.576139450073242)
87: (289,12.229061126708984)* (251,11.366378784179688) (701,10.623254776000977) (325,10.568636894226074) (306,10.469781875610352) (97,10.288799285888672) (157,10.273755073547363) (455,9.952596664428711) (1613,9.807843208312988) (1464,9.66776180267334) (468,9.558753967285156) (330,9.269669532775879) (265,9.266504287719727)* (3315,9.100055694580078) (326,9.033747673034668) (299,9.028562545776367) (279,8.997454643249512) (7846,8.919224739074707) (1475,8.897737503051758) (2220,8.887982368469238)
88: (3691,10.227774620056152) (219,9.876596450805664) (205,9.802855491638184) (3685,9.657397270202637) (5652,9.606685638427734) (222,9.431095123291016) (195,9.378418922424316) (2541,9.028830528259277) (2424,8.98846435546875)* (1633,8.777091979980469) (4079,8.694788932800293) (6229,8.636226654052734) (2281,8.627374649047852) (602,8.555203437805176) (4532,8.500397682189941) (434,8.453939437866211) (1958,8.392945289611816) (1949,8.374247550964355) (10609,8.33846664428711) (6910,8.330636978149414)
89: (471,11.367586135864258) (481,11.000575065612793) (498,10.810892105102539)* (691,10.708927154541016) (693,10.562687873840332)* (475,10.547572135925293) (802,10.344608306884766) (472,10.239164352416992) (470,10.03858757019043) (230,10.021533012390137) (966,9.925960540771484) (190,9.834892272949219)* (681,9.630083084106445) (461,9.625860214233398) (324,9.551248550415039) (808,9.496610641479492) (540,9.374625205993652) (1670,9.32276725769043) (1043,9.295092582702637) (1038,9.271105766296387)
90: (1464,10.640314102172852) (157,8.934334754943848) (1243,8.904327392578125) (294,8.454933166503906) (289,8.443329811096191) (959,8.353985786437988) (3306,8.35282039642334) (1244,8.183494567871094)* (985,8.015953063964844) (1694,7.601733207702637) (5767,7.600008010864258) (97,7.550316333770752) (892,7.524835586547852) (5267,7.468624591827393) (3588,7.439899921417236) (3609,7.417572498321533) (1489,7.415505886077881) (1445,7.364334583282471) (1081,7.208815574645996) (1556,7.155572891235352)
91: (2470,9.225424766540527)* (866,9.150484085083008) (875,8.908255577087402) (3432,8.538131713867188) (874,8.363005638122559) (1888,8.316205978393555) (1225,8.11306095123291) (864,8.050745010375977) (3941,8.031594276428223) (1394,7.941001892089844) (8668,7.891329765319824) (3431,7.886785984039307) (2472,7.789813041687012)* (27,7.779789924621582) (852,7.690459728240967) (3443,7.678304672241211) (3531,7.652029514312744) (13167,7.613632678985596) (3291,7.5769758224487305) (1083,7.568519115447998)
92: (289,9.12405776977539)* (294,8.614700317382812) (157,8.371694564819336) (308,7.908308982849121) (461,7.834587574005127) (325,7.770612716674805) (349,7.7417497634887695) (320,7.4893903732299805) (377,7.249706268310547) (314,7.169200897216797) (1456,7.0557403564453125) (299,6.954164028167725) (906,6.860013484954834) (352,6.8164143562316895) (543,6.7807135581970215) (1037,6.766197681427002) (464,6.7490034103393555)* (908,6.703753471374512) (386,6.6799468994140625)* (528,6.632159233093262)
94: (3030,10.25498104095459) (1164,9.972630500793457) (6217,9.682995796203613) (1400,9.551284790039062) (59,9.349183082580566)* (3279,9.306662559509277) (424,9.260106086730957)* (1155,9.246265411376953) (4384,9.206558227539062) (1888,9.19784927368164) (84,9.170570373535156) (757,9.162928581237793) (56,9.121177673339844) (56,9.121177673339844) (629,9.093847274780273) (618,9.055405616760254) (1390,8.9994478225708) (88,8.86274528503418)* (4079,8.825943946838379) (599,8.824901580810547)*
95: (544,10.046491622924805) (546,9.264369010925293) (1934,9.248723983764648) (2020,9.191232681274414) (458,9.147290229797363) (1452,8.91301441192627) (545,8.868213653564453) (294,8.729469299316406) (523,8.541115760803223) (161,8.48465347290039) (802,8.482784271240234) (680,8.243053436279297) (466,8.111855506896973)* (325,7.958873748779297) (1042,7.9558329582214355) (475,7.901268482208252) (524,7.857073783874512) (692,7.839776992797852) (464,7.8129682540893555) (691,7.744272232055664)
