userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,64.08512878417969) (187,63.5308723449707) (51,63.48228454589844)* (1073,63.38427734375) (3992,63.11385726928711) (1824,62.50410461425781) (59,62.428619384765625)* (1098,62.28968811035156) (1167,62.03181838989258) (1892,61.94208908081055) (1713,61.92414855957031) (61,61.74566650390625)* (1109,61.70138931274414) (175,61.68661880493164) (1464,61.62046813964844) (1848,61.41236114501953) (157,61.393287658691406) (4308,61.30300521850586) (1072,61.292381286621094) (3201,61.256954193115234)
61: (1553,56.52322769165039) (1763,56.03033447265625)* (270,55.857276916503906)* (5745,55.79985046386719) (261,55.46723556518555)* (5441,54.96042251586914) (227,54.8527717590332)* (11900,54.829193115234375) (10918,54.72721481323242) (11484,54.69070816040039) (7623,54.56559371948242) (6466,54.54753875732422) (1098,54.484230041503906) (9700,54.48151397705078) (5416,54.471858978271484) (2711,54.43715286254883) (1761,54.39506530761719)* (8716,54.36635208129883) (7352,54.32448196411133) (683,54.30018997192383)
62: (72,63.31549835205078)* (72,63.31549835205078)* (511,62.52891540527344) (63,62.48046875) (63,62.48046875) (1104,62.18110656738281) (229,62.088138580322266) (1109,61.955387115478516) (518,61.94318771362305) (175,61.69721221923828) (722,61.60431671142578) (930,61.561885833740234) (1705,61.53028869628906) (7,61.456302642822266) (3046,61.44760513305664) (185,61.44610595703125) (377,61.3599739074707) (1098,61.337547302246094) (165,61.30625915527344) (172,61.1198844909668)
63: (917,67.22229766845703)* (2343,66.87362670898438) (1249,66.3641357421875) (1513,66.35009765625) (959,66.24401092529297)* (724,65.6919937133789) (234,65.52760314941406)* (176,65.21174621582031) (982,65.09861755371094) (159,65.0128402709961)* (3739,64.9617691040039) (533,64.78628540039062) (2787,64.76409149169922) (2347,64.75785064697266) (951,64.75141906738281) (854,64.6784896850586)* (2342,64.63410186767578) (198,64.57275390625) (2346,64.51893615722656) (1369,64.51268005371094)
64: (69,63.78358459472656) (69,63.78358459472656) (6004,63.63363265991211) (1620,63.053985595703125) (1844,62.60155487060547)* (2222,62.49175262451172) (578,62.247074127197266) (610,62.243186950683594) (10134,62.01170349121094) (3303,61.76868438720703) (12243,61.661373138427734) (10351,61.56285095214844) (603,61.450828552246094) (241,61.251014709472656) (1098,61.235008239746094) (11849,61.20943832397461) (601,61.185123443603516)* (748,61.106712341308594) (633,60.92094039916992) (52,60.83843231201172)
65: (497,61.577789306640625)* (488,61.47587585449219)* (500,61.47410583496094) (1905,61.2502326965332) (830,61.146934509277344) (2956,60.981407165527344) (2940,60.89459991455078) (490,60.73831558227539) (978,60.5648078918457) (7724,60.50984191894531) (813,60.38679504394531) (2944,60.26832580566406) (486,60.267578125) (537,60.19989013671875) (198,60.19894027709961) (507,60.15180969238281) (810,60.07346725463867) (1044,60.04901885986328) (503,60.01848602294922) (1672,59.93925476074219)
66: (61,59.01696014404297)* (3768,58.668678283691406) (193,58.15171432495117) (72,58.10596466064453)* (72,58.10596466064453)* (852,57.90721130371094) (91,57.87443923950195) (877,57.78956604003906) (187,57.742645263671875) (2936,57.64317321777344) (82,57.64268493652344) (3281,57.59614562988281) (3280,57.56317901611328) (1083,57.55928421020508) (3920,57.553466796875) (99,57.4808235168457)* (5258,57.46710205078125) (3201,57.4452018737793) (5833,57.35896301269531) (1004,57.33731460571289)
68: (468,61.44487380981445)* (289,61.41148376464844)* (55,61.212806701660156) (907,60.805572509765625) (1475,60.79948043823242) (331,60.74612045288086) (329,60.60036849975586)* (314,60.46880340576172)* (161,60.40414810180664) (241,60.365264892578125) (349,60.34022903442383)* (310,60.31022644042969) (302,60.26380920410156)* (333,60.187591552734375) (2220,59.9334602355957) (525,59.93184280395508) (157,59.92362594604492) (294,59.91707229614258)* (1037,59.87938690185547) (1613,59.796234130859375)
69: (3357,64.60125732421875) (619,64.02880096435547) (1946,63.661434173583984)* (11204,63.557979583740234) (278,63.36537170410156) (748,63.309261322021484) (2921,63.30118179321289) (3707,63.27283477783203) (3317,63.218719482421875) (617,63.06275177001953) (3227,63.04759216308594) (1620,62.9676628112793) (5048,62.64178466796875) (3691,62.485225677490234) (10549,62.23455047607422) (5883,62.22012710571289) (1236,61.997955322265625) (1640,61.897705078125)* (5652,61.891788482666016) (1614,61.7794189453125)
70: (154,67.22236633300781) (65,66.86194610595703) (65,66.86194610595703) (173,66.68923950195312)* (227,66.34637451171875) (220,66.30165100097656) (229,65.94768524169922)* (418,65.89349365234375) (1098,65.8770751953125) (233,65.85924530029297) (226,65.62848663330078) (1090,65.61896514892578)* (512,65.40380096435547)* (377,65.323486328125) (198,65.30487060546875) (56,65.25111389160156) (56,65.25111389160156) (1400,65.15315246582031) (88,65.11872100830078) (199,65.11556243896484)
71: (812,60.64741897583008) (917,60.54410934448242)* (503,59.86809158325195) (944,59.48705291748047)* (370,59.013336181640625) (2963,58.970455169677734) (943,58.9300422668457) (4949,58.919063568115234) (824,58.857784271240234) (3940,58.7574462890625) (1119,58.75576400756836) (1338,58.71348571777344) (1131,58.68407440185547) (198,58.43538284301758) (953,58.389854431152344) (2654,58.38868713378906) (4971,58.376121520996094) (4691,58.37051773071289) (821,58.327491760253906) (1339,58.25225067138672)*
72: (288,62.73019790649414) (55,62.06759262084961)* (295,61.40119552612305)* (299,61.246055603027344)* (349,61.2237434387207) (301,61.070655822753906) (701,60.78250503540039) (296,59.94563293457031)* (2523,59.91876220703125) (320,59.912330627441406)* (535,59.89800262451172) (461,59.8756103515625) (1601,59.833553314208984) (679,59.7144889831543) (311,59.70966720581055) (326,59.69256591796875) (318,59.69016647338867) (906,59.667083740234375) (323,59.58405303955078) (352,59.56662368774414)
73: (72,62.02818298339844) (72,62.02818298339844) (1298,61.656028747558594) (1083,61.49225616455078) (1014,61.357093811035156) (3768,61.225135803222656) (1886,61.09464645385742) (997,60.82038116455078)* (193,60.81770324707031) (1295,60.70173645019531) (3988,60.61140441894531) (878,60.11790084838867) (1534,60.08103561401367) (993,60.07537078857422) (1707,60.0367546081543) (959,59.932491302490234) (187,59.92584228515625) (1013,59.84492492675781) (1079,59.8016471862793) (59,59.76233673095703)
74: (378,56.27997970581055) (289,56.24398422241211) (457,55.90317916870117) (479,55.73469543457031) (333,55.61064910888672) (1249,55.5793342590332) (295,55.411582946777344) (288,55.28044128417969) (268,55.18207931518555) (3311,55.171112060546875) (966,55.16068649291992) (89,55.13338088989258) (300,55.132877349853516) (475,55.13146209716797) (389,55.118534088134766) (257,55.033477783203125) (8991,54.96604537963867) (9820,54.88383102416992) (2067,54.84037780761719)* (455,54.82252502441406)
75: (89,61.021400451660156)* (498,60.89856719970703)* (461,60.862709045410156) (302,60.587989807128906)* (325,59.72210693359375) (291,59.67625045776367) (704,59.58716583251953) (458,59.525360107421875) (349,59.51575469970703) (324,59.44679260253906) (293,59.25275802612305) (681,59.21168899536133) (257,59.20930099487305) (523,59.11116409301758) (686,59.0837287902832) (486,59.031185150146484) (318,58.989253997802734) (680,58.93443298339844) (321,58.83417510986328) (1673,58.827362060546875)
76: (1923,59.889766693115234)* (399,59.38121032714844) (10937,59.23212814331055) (8392,59.199195861816406) (10244,58.94558334350586) (400,58.92096710205078) (5575,58.772613525390625) (2799,58.479129791259766) (10807,58.4574089050293) (9089,58.44014358520508) (413,58.391170501708984) (2512,58.2044677734375) (5572,58.19801330566406) (5563,58.145294189453125) (1020,57.957523345947266) (374,57.95353698730469) (2103,57.89689636230469)* (1906,57.89360427856445) (2951,57.68553924560547) (381,57.58095169067383)
77: (228,62.728023529052734) (65,61.81309509277344) (65,61.81309509277344) (1090,61.36186599731445) (533,61.29351806640625) (1048,61.15398025512695) (217,60.957000732421875) (689,60.85997009277344)* (428,60.78902053833008) (903,60.7437858581543) (429,60.65031814575195) (439,60.56560516357422) (316,60.56257629394531) (2277,60.53840255737305) (159,60.51570510864258) (3747,60.486976623535156) (1424,60.46586608886719) (1400,60.43918991088867) (716,60.437957763671875) (425,60.41730499267578)
78: (162,57.14918899536133) (2702,56.244239807128906) (506,56.09078598022461) (3548,55.871334075927734) (370,55.79853057861328) (10500,55.689022064208984) (815,55.633907318115234) (3028,55.628387451171875) (9783,55.61927795410156) (1099,55.44408416748047) (968,55.32994079589844) (1418,55.2972297668457) (978,55.28740310668945) (512,55.27111053466797) (1131,55.252559661865234) (1104,55.146060943603516) (826,54.9560546875) (233,54.94322204589844) (806,54.89641189575195) (503,54.890506744384766)
79: (288,66.18568420410156)* (300,65.00479125976562) (344,64.9616928100586) (333,64.89324951171875) (302,64.82279968261719) (292,64.57005310058594)* (1459,64.41732788085938) (306,64.41193389892578) (701,64.38337707519531) (455,64.2362289428711) (679,64.15106964111328) (349,64.08707427978516) (913,63.96413040161133) (67,63.94910430908203) (67,63.94910430908203) (342,63.79273986816406) (355,63.713069915771484) (321,63.69529342651367) (301,63.64804458618164) (299,63.64531707763672)
80: (814,57.677730560302734) (2192,56.25006866455078)* (6837,56.12025833129883) (850,56.08036422729492) (819,56.06877517700195) (500,55.927764892578125) (4002,55.66797637939453) (5963,55.665138244628906) (4003,55.47444534301758) (826,55.37866973876953) (4004,55.28679275512695) (8730,55.220863342285156) (1552,55.07960510253906) (7724,55.07845687866211) (1551,54.93399429321289) (4508,54.92229461669922) (5129,54.898841857910156) (842,54.88552474975586) (1192,54.86986541748047) (2955,54.84796905517578)
81: (7766,60.26935577392578) (6052,60.058048248291016) (6004,59.76337814331055) (15102,59.52722930908203) (13303,59.50832748413086) (6618,59.09554672241211) (15923,58.80677795410156) (1501,58.70402908325195) (16696,58.53390121459961) (271,58.303714752197266) (1433,58.29746627807617) (2236,58.27017593383789)* (2179,58.26432800292969) (2906,58.22540283203125) (2716,58.213890075683594) (1620,58.165283203125) (16697,58.137752532958984) (1401,58.08830261230469) (2924,58.06060791015625) (6626,58.020870208740234)
82: (3335,54.84029769897461) (4448,54.82619857788086) (632,54.53483581542969) (418,54.5098991394043) (5414,54.47165298461914) (231,54.3577880859375) (2398,54.18353271484375) (196,54.11984634399414) (2276,53.98723220825195)* (154,53.982505798339844)* (629,53.97213363647461) (618,53.90049362182617) (1964,53.84587097167969) (2572,53.81282043457031) (8469,53.718265533447266) (227,53.69893264770508) (9727,53.672271728515625) (217,53.6419563293457) (1633,53.60030746459961)* (416,53.58140563964844)
83: (10209,54.4854736328125) (6075,54.3679084777832) (6947,54.056060791015625) (8230,54.04429626464844) (1726,53.854461669921875) (6952,53.80266189575195) (6960,53.60908126831055) (3886,53.49934005737305) (238,53.207950592041016) (6961,53.13455581665039) (8444,53.04054641723633) (162,53.01836013793945) (1800,53.00236892700195) (2616,52.96261215209961) (1744,52.95071029663086) (6181,52.94599151611328) (13502,52.906883239746094) (13888,52.90261459350586) (1112,52.80303192138672) (57,52.783424377441406)
84: (951,63.91939163208008) (1803,63.65706253051758)* (377,63.50151443481445) (1044,63.37331008911133)* (1412,63.35152816772461)* (1406,63.16849136352539) (1360,63.05012893676758)* (234,63.023704528808594) (710,62.96458053588867) (230,62.95188903808594) (498,62.928924560546875) (982,62.5640754699707) (957,62.48487091064453) (7,62.457481384277344) (227,62.385528564453125) (952,62.38206481933594) (190,62.36048889160156) (488,62.329498291015625) (486,62.314910888671875) (2787,62.110618591308594)
85: (707,61.51264953613281) (1131,60.73476791381836) (234,60.6838264465332) (198,60.62763977050781) (1116,60.45615005493164) (173,60.44297790527344) (159,60.38344192504883) (1914,60.35776138305664) (10859,60.219852447509766) (1118,60.20964813232422) (2,60.1121826171875) (917,60.009910583496094) (867,59.92158889770508) (72,59.91318130493164) (72,59.91318130493164) (9344,59.843544006347656) (533,59.77784729003906) (7650,59.768795013427734) (1091,59.702457427978516) (7,59.70221710205078)*
86: (816,59.80038833618164) (785,59.46861267089844) (1547,59.33124542236328) (2850,59.085533142089844) (1044,58.72636795043945) (808,58.69612503051758) (768,58.68096923828125) (1195,58.6087532043457) (1672,58.56587219238281) (198,58.49884033203125) (3721,58.49816131591797) (1191,58.489009857177734) (845,58.388755798339844) (1181,58.37539291381836) (2959,58.32162094116211) (1188,58.313621520996094) (2576,58.30595016479492) (818,58.17918014526367) (2744,58.16118240356445) (846,58.10011672973633)
87: (292,64.19033813476562)* (265,63.97706604003906)* (299,63.71665573120117) (289,63.62889099121094)* (251,63.51343536376953) (701,63.2758674621582) (1475,63.228755950927734) (300,63.22582244873047)* (89,62.97562026977539) (291,62.914791107177734) (455,62.829105377197266) (306,62.72346115112305) (55,62.67226028442383) (241,62.6100959777832) (468,62.48017120361328) (157,62.41484832763672) (2052,62.383392333984375) (279,62.376766204833984) (333,62.36692428588867) (326,62.13566589355469)
88: (222,60.00531005859375) (418,59.66781997680664) (217,59.396671295166016) (618,59.37025833129883) (6824,58.9658088684082) (4532,58.95150375366211) (1390,58.9294319152832) (1163,58.89706802368164) (205,58.83196258544922) (3258,58.78980255126953) (1944,58.695152282714844)* (3685,58.68051528930664) (197,58.615570068359375) (1159,58.53591537475586) (4118,58.51473617553711) (227,58.4650764465332) (1971,58.37769317626953) (195,58.37519073486328) (6146,58.35322952270508) (3347,58.18665313720703)
89: (498,67.7341079711914)* (486,66.19355773925781)* (466,65.92843627929688) (324,65.87484741210938) (499,65.68528747558594) (288,65.54035186767578) (461,65.40425109863281) (344,65.38004302978516) (536,65.25969696044922) (1043,65.22625732421875) (2619,65.15754699707031) (540,64.77823638916016) (481,64.64663696289062) (1185,64.59507751464844) (682,64.55780792236328) (293,64.49686431884766) (693,64.43278503417969)* (292,64.38320922851562) (302,64.37104034423828)* (1671,64.31388854980469)
90: (730,63.050811767578125) (245,62.94736862182617) (1686,62.61180877685547) (3611,62.391868591308594) (945,62.278926849365234) (718,62.103797912597656) (975,61.995521545410156) (2893,61.966209411621094) (1220,61.77458953857422) (8312,61.753379821777344) (728,61.73885726928711) (717,61.680877685546875) (366,61.60196304321289) (2051,61.55473327636719) (567,61.55088424682617) (734,61.5286750793457)* (3464,61.45004653930664) (5267,61.437339782714844) (157,61.387535095214844) (986,61.31736373901367)
91: (3280,58.490142822265625) (1837,57.49488067626953) (1709,57.218509674072266) (59,57.19279479980469) (5913,56.95368576049805) (1083,56.62593078613281) (72,56.58074951171875) (72,56.58074951171875) (875,56.552345275878906) (1213,56.424171447753906) (2043,56.39984130859375)* (599,56.1777458190918)* (2470,56.08892822265625)* (6158,56.02410888671875) (3289,55.773521423339844) (1888,55.75308609008789) (1073,55.690956115722656)* (1886,55.68593978881836) (2289,55.671817779541016) (603,55.64848327636719)
92: (289,63.52305603027344)* (89,63.39594268798828)* (333,63.11278533935547) (386,63.106292724609375)* (377,63.10155487060547) (2446,63.06093215942383) (1066,62.86763000488281) (378,62.774810791015625) (157,62.32591247558594) (344,61.97306823730469) (45,61.933250427246094) (544,61.87106704711914) (292,61.782135009765625) (679,61.769893646240234) (1705,61.7620849609375) (352,61.73151397705078) (498,61.72189712524414) (4502,61.691734313964844) (491,61.68246841430664) (1099,61.669219970703125)
94: (416,61.47746276855469) (3693,61.157958984375) (425,61.01283264160156) (1633,60.98065185546875) (757,60.93480682373047) (5890,60.92863845825195) (703,60.799896240234375) (1390,60.71138000488281) (3279,60.6371955871582) (618,60.563697814941406) (2277,60.424163818359375) (615,60.362998962402344) (1400,60.232933044433594) (6032,60.175537109375) (1155,60.07877731323242) (225,59.851287841796875) (629,59.768001556396484) (1097,59.72882080078125) (6217,59.72792434692383) (206,59.690433502197266)
95: (325,61.05120849609375) (523,60.697933197021484) (464,60.6794548034668) (466,60.42082214355469)* (67,60.364322662353516)* (67,60.364322662353516)* (802,60.309505462646484) (320,60.1578483581543) (55,60.11900329589844)* (498,60.0709228515625)* (544,60.005455017089844) (458,59.92360305786133) (455,59.709754943847656) (903,59.63032531738281) (1934,59.62297821044922) (686,59.499237060546875)* (318,59.420597076416016) (2020,59.361175537109375) (1243,59.29751205444336) (3200,59.23582077026367)
