userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,65.70140075683594) (3992,65.2854232788086) (1394,65.27658081054688) (157,65.0290756225586) (51,64.99006652832031)* (1098,64.94988250732422) (1073,64.78324127197266) (601,64.76036834716797) (603,64.6366958618164) (1836,64.58091735839844) (1825,64.26693725585938) (5256,64.19303131103516) (1885,64.10499572753906) (3501,63.97771072387695) (1900,63.90345001220703) (1464,63.856544494628906) (1892,63.838035583496094) (1713,63.8099250793457) (1014,63.780303955078125) (4913,63.7158088684082)
61: (261,67.46475219726562)* (270,67.35144805908203)* (1553,65.9088134765625) (5745,65.89176177978516) (7540,65.79472351074219) (2460,65.6683120727539) (11764,65.58926391601562) (1135,64.90483093261719) (227,64.69383239746094)* (5790,64.58203125) (69,64.48757934570312) (69,64.48757934570312) (366,64.44872283935547) (1098,64.30131530761719) (1763,64.27265167236328)* (9700,64.11699676513672) (11766,64.11085510253906) (2277,64.10645294189453) (5787,64.08039093017578) (3488,64.07496643066406)
62: (72,61.729190826416016)* (72,61.729190826416016)* (3046,60.90644836425781) (1410,60.55164337158203) (229,60.489585876464844) (969,60.18391036987305) (511,60.12836456298828) (1787,60.1096076965332)* (1705,59.99983596801758) (1099,59.746524810791016) (1397,59.59512710571289) (63,59.40105056762695) (63,59.40105056762695) (377,59.3937873840332) (1394,59.35210418701172) (1104,59.34294128417969) (722,59.21238327026367) (155,59.18657684326172) (3992,59.167518615722656) (5000,59.13517379760742)
63: (2343,65.98312377929688) (959,65.83560943603516)* (917,65.68661499023438)* (1369,65.29219818115234) (1249,65.14204406738281) (533,65.02558135986328) (1513,64.9079818725586) (854,64.72471618652344)* (159,64.69091033935547)* (226,64.67699432373047) (234,64.60585021972656)* (599,64.60401153564453) (176,64.59660339355469) (982,64.48933410644531) (4165,64.33073425292969) (614,64.32759857177734)* (230,64.26302337646484) (2789,64.06646728515625) (732,64.00078582763672) (1415,63.99342346191406)
64: (1844,62.01180648803711)* (578,60.928714752197266) (7685,60.86085891723633) (263,60.708282470703125) (1399,60.61455154418945) (67,60.48381042480469) (67,60.48381042480469) (69,60.399837493896484) (69,60.399837493896484) (251,60.256195068359375) (7123,60.177085876464844) (3992,60.0432243347168) (610,60.019004821777344) (5192,59.987064361572266) (2419,59.929832458496094) (10358,59.87480545043945) (5256,59.84217071533203) (258,59.79302978515625) (1098,59.652217864990234) (310,59.580780029296875)
65: (500,63.12504196166992) (2940,62.484230041503906) (497,62.021358489990234)* (486,61.558738708496094) (488,61.55302810668945)* (830,61.47313690185547) (1672,61.40445327758789) (493,60.6407356262207) (1179,60.59394073486328) (1044,60.362056732177734) (2956,60.36155319213867) (507,60.29645538330078) (537,60.28209686279297) (978,60.27150344848633) (519,60.234840393066406) (1186,60.21103286743164) (966,60.08415985107422) (779,60.005794525146484) (481,59.944419860839844) (1866,59.933799743652344)*
66: (3768,64.22380065917969) (9253,63.91242980957031) (2039,63.83464813232422) (61,63.64601135253906)* (72,63.47394943237305)* (72,63.47394943237305)* (2043,63.26953125) (82,63.04283142089844) (1897,62.433048248291016)* (3280,62.41865539550781) (5255,62.38459014892578) (877,62.31829071044922) (1083,62.28711700439453) (601,62.225250244140625) (1017,62.195281982421875) (2936,62.18040084838867) (68,62.155921936035156)* (68,62.155921936035156)* (6780,62.14263153076172) (75,62.05518341064453)
68: (289,65.1380386352539)* (314,64.57744598388672)* (349,64.43878173828125)* (310,64.400390625) (329,64.37049865722656)* (468,64.15888977050781)* (55,64.00357055664062) (294,63.73194885253906)* (525,63.56378173828125) (251,63.525028228759766) (157,63.47739028930664) (302,63.4348030090332)* (239,63.35990524291992)* (309,63.33214569091797) (4566,63.30791473388672) (241,63.23630905151367) (331,63.21753692626953) (2220,63.193058013916016) (1613,63.07013702392578) (485,63.05607223510742)
69: (1946,69.17450714111328)* (2921,67.73751831054688) (617,67.13440704345703) (249,67.06411743164062) (11204,66.61206817626953) (619,66.24655151367188) (6226,66.02507019042969) (10398,66.02267456054688) (748,65.94556427001953) (1839,65.90660095214844) (5883,65.87995910644531) (3686,65.79120635986328) (3691,65.7333755493164) (3702,65.72078704833984) (266,65.6601333618164) (445,65.64789581298828) (3317,65.61449432373047) (6343,65.58263397216797) (2923,65.5279541015625) (3227,65.52767944335938)
70: (1400,65.0008544921875) (868,64.867919921875)* (154,64.68294525146484) (227,64.20536041259766) (65,64.19739532470703) (65,64.19739532470703) (56,64.04896545410156) (56,64.04896545410156) (331,64.02033996582031) (533,64.0035400390625) (1151,63.998939514160156) (1639,63.92681884765625) (229,63.92641067504883)* (716,63.921470642089844) (432,63.72097396850586)* (969,63.62506103515625) (857,63.55183410644531) (1090,63.500244140625)* (220,63.46976089477539) (2821,63.43341064453125)
71: (1339,67.92036437988281)* (917,67.7255859375)* (943,67.60913848876953) (942,67.12220001220703) (947,67.10066986083984) (710,67.07197570800781) (843,67.0578384399414)* (812,66.87332153320312) (2975,66.7143325805664) (1358,66.6128921508789) (1338,66.48709869384766) (1372,66.38229370117188) (937,66.2509765625) (370,66.2383804321289) (3940,66.23388671875) (946,66.1551284790039) (1342,66.14862060546875) (1369,66.1359634399414) (7707,66.10188293457031) (956,65.93827056884766)
72: (288,64.54082489013672) (55,64.40919494628906)* (295,64.09748840332031)* (299,63.93470001220703)* (349,63.842952728271484) (701,63.605201721191406) (296,63.398738861083984)* (311,63.30681610107422) (906,63.002864837646484) (323,62.627708435058594) (455,62.60586929321289) (301,62.57954788208008) (318,62.54926681518555) (2523,62.45052719116211) (679,62.37173843383789) (325,62.3692512512207) (352,62.19889831542969) (786,62.06459426879883) (326,62.05563735961914) (915,62.05340576171875)
73: (72,66.77809143066406) (72,66.77809143066406) (1083,65.81507873535156) (1886,65.63825988769531) (3768,65.61834716796875) (997,65.32433319091797)* (1014,65.27760314941406) (1534,65.15571594238281) (59,64.74803161621094) (1707,64.66311645507812) (515,64.54556274414062) (75,64.25990295410156) (75,64.25990295410156) (1075,64.0445785522461) (159,64.0278091430664) (599,63.94911193847656)* (3289,63.929752349853516) (1225,63.872867584228516) (3431,63.83720016479492) (187,63.774723052978516)
74: (7837,64.58202362060547) (396,64.22293090820312) (289,63.95624923706055) (378,63.24311065673828) (300,63.21267318725586) (2396,63.05924987792969) (356,63.03594970703125) (3063,62.9921875) (930,62.98698806762695) (498,62.877315521240234) (455,62.79738998413086) (2462,62.76133728027344) (1339,62.6877326965332) (89,62.63169479370117) (4817,62.484519958496094) (389,62.47634506225586) (374,62.455223083496094) (955,62.4244499206543) (701,62.41888427734375) (1432,62.40272903442383)
75: (461,65.46952056884766) (89,65.31368255615234)* (349,65.11077117919922) (498,64.7813720703125)* (458,64.59181213378906) (302,64.42097473144531)* (325,64.17367553710938) (320,63.78877258300781) (686,63.76457977294922) (704,63.679019927978516) (523,63.615474700927734) (328,63.591209411621094) (1456,63.57319641113281)* (257,63.50222396850586) (318,63.48464584350586) (802,63.482295989990234) (291,63.45197677612305) (161,63.37489700317383)* (531,63.23323440551758)* (293,63.186832427978516)
76: (399,66.0331039428711) (395,65.49256134033203) (401,65.20699310302734) (10807,65.10626220703125) (5575,64.95660400390625) (4980,64.80581665039062) (2103,64.79334259033203)* (1020,64.54808807373047) (374,64.41523742675781) (2803,64.21454620361328) (3552,64.13827514648438) (9089,64.04219818115234) (390,63.82484436035156) (8392,63.71329116821289) (2655,63.625) (3554,63.526527404785156) (10244,63.45989990234375) (9092,63.421119689941406) (3982,63.394935607910156) (3863,63.17094802856445)
77: (228,62.037166595458984) (1048,62.03329849243164) (428,61.82057189941406) (1400,61.76527786254883) (716,61.49385070800781) (857,61.29790496826172) (1090,61.11295700073242) (1520,60.87074661254883) (427,60.869869232177734) (7324,60.79588317871094) (533,60.72637939453125) (430,60.662498474121094)* (208,60.618255615234375) (429,60.61689376831055) (425,60.58671188354492) (65,60.58344650268555) (65,60.58344650268555) (1106,60.47700881958008) (2815,60.44797897338867) (903,60.4152717590332)
78: (2702,71.82300567626953) (1099,71.67413330078125) (1401,71.39547729492188) (512,71.17655944824219) (503,70.80844116210938) (605,70.56138610839844) (233,70.53005981445312) (768,70.51634216308594) (785,70.49829864501953)* (11191,70.46255493164062) (815,70.41377258300781) (1222,70.40788269042969)* (1104,70.14523315429688) (1706,70.05609130859375) (1131,70.02086639404297) (780,69.99900817871094) (3720,69.99553680419922) (2667,69.94390869140625) (407,69.88552856445312) (56,69.73799133300781)
79: (288,65.1438217163086)* (333,64.28015899658203) (300,64.20059204101562) (302,64.0682373046875) (292,63.997440338134766)* (67,63.98702621459961) (67,63.98702621459961) (299,63.80602264404297) (344,63.59124755859375) (701,63.586978912353516) (55,63.34553909301758) (310,63.28970718383789) (349,63.252811431884766) (318,63.21702575683594) (679,63.12604522705078) (161,63.114864349365234) (290,63.03045654296875) (306,62.969268798828125) (455,62.93257141113281) (907,62.66206741333008)
80: (6014,63.028751373291016) (814,62.69929885864258) (1678,62.5929069519043) (4503,62.519935607910156) (1551,62.3311653137207) (3028,62.27764892578125) (1568,62.125816345214844) (4173,62.12369155883789) (1550,61.83305358886719) (815,61.468936920166016)* (1192,61.32477951049805) (1552,61.31870651245117) (2429,61.31816101074219) (5063,61.30094528198242) (4233,61.238399505615234) (1853,61.14299392700195) (845,61.14292907714844) (768,61.135135650634766)* (829,61.12957763671875) (5129,61.00442886352539)
81: (5041,62.668399810791016) (6626,61.587318420410156) (6618,61.48579788208008) (13025,60.43058395385742) (63,60.08282470703125) (63,60.08282470703125) (5236,59.847991943359375) (4987,59.815948486328125) (1655,59.52771759033203) (2952,59.51237106323242) (284,59.387725830078125) (7766,59.38663864135742) (6619,59.36427688598633) (2179,59.298885345458984) (1009,59.176605224609375) (6629,59.14800262451172) (14540,59.089847564697266) (8177,59.052032470703125) (1613,59.00476837158203) (3462,58.966224670410156)
82: (1732,63.82688903808594) (2404,62.621612548828125) (1947,62.43633270263672) (5414,62.32290267944336) (1721,62.22147750854492) (6206,62.173683166503906) (1944,62.11231994628906) (632,62.03194046020508) (231,61.876678466796875) (618,61.815921783447266) (223,61.799346923828125) (615,61.783363342285156) (195,61.68724822998047) (217,61.64208984375) (154,61.582977294921875)* (418,61.53539276123047) (4532,61.5091552734375) (629,61.50897216796875) (6685,61.49048614501953) (9545,61.4202995300293)
83: (8427,56.444515228271484) (8439,55.89549255371094) (8425,55.83539581298828) (9054,55.7315559387207) (8450,55.3365592956543) (6961,55.2662467956543) (9050,54.95680618286133) (2668,54.653995513916016) (8230,54.61063766479492) (8454,54.39619827270508) (9045,54.25673294067383) (2338,54.232337951660156)* (11147,54.194828033447266) (8440,54.119747161865234) (8430,54.02163314819336) (8435,53.97861099243164) (3877,53.92497634887695) (8434,53.885467529296875) (8455,53.86728286743164) (8444,53.82752990722656)
84: (1360,68.53815460205078)* (1803,67.24598693847656)* (952,67.14575958251953) (841,67.05024719238281) (1527,66.91864776611328) (951,66.90272521972656) (710,66.76840209960938) (1412,66.69801330566406)* (1372,66.57313537597656) (234,66.53301239013672) (922,66.48638916015625) (2595,66.23518371582031) (2790,66.140625) (982,66.07858276367188) (2789,66.00775146484375) (2797,65.94760131835938) (1406,65.87474822998047) (2009,65.76155853271484) (957,65.72416687011719) (1044,65.70930480957031)*
85: (9344,60.02968978881836) (10859,59.86501693725586) (2835,59.8244514465332) (10836,59.702728271484375) (707,59.596435546875) (1814,59.07789993286133) (506,59.013214111328125) (3095,58.97190856933594) (918,58.94906997680664) (5672,58.94208908081055) (1343,58.87886047363281) (5215,58.86399459838867) (917,58.820823669433594) (234,58.729957580566406) (7639,58.678768157958984) (3416,58.66391372680664) (1131,58.64131546020508) (4359,58.63716506958008) (920,58.62092208862305) (1104,58.6031608581543)
86: (503,68.36518859863281) (808,68.25642395019531) (834,67.71006774902344) (810,67.4458999633789)* (816,67.11474609375) (2576,67.0650863647461) (1044,66.90277862548828) (1180,66.74604034423828) (923,66.68489074707031) (818,66.52068328857422) (850,66.47813415527344) (497,66.28439331054688) (1672,66.20284271240234) (1853,66.17549896240234) (5100,66.1512451171875) (198,66.10945892333984) (2744,66.10260009765625) (806,66.08052825927734) (768,65.87998962402344) (1192,65.8656997680664)
87: (289,66.99748992919922)* (251,66.8148193359375) (701,66.74887084960938) (299,66.07176971435547) (455,65.8683853149414) (265,65.81412506103516)* (308,65.71280670166016) (292,65.65948486328125)* (311,65.53093719482422) (468,65.48094177246094) (306,65.34323120117188) (290,65.2157974243164) (3498,65.07125091552734) (523,65.05493927001953) (787,65.00064849853516) (157,64.93648529052734) (461,64.93177032470703) (786,64.76882934570312) (1475,64.76842498779297) (479,64.74874114990234)
88: (222,62.346893310546875) (4532,62.307430267333984) (418,62.02436447143555) (2424,61.794464111328125)* (2640,61.747596740722656) (615,61.55961227416992) (2281,61.51739501953125) (4079,61.325721740722656) (1901,61.24924087524414) (195,61.15442657470703) (219,61.081565856933594) (217,61.02708435058594) (618,61.001583099365234) (1164,60.998538970947266) (1957,60.96788024902344) (434,60.89164352416992) (227,60.86957550048828) (205,60.7478141784668) (8109,60.71613693237305) (3691,60.6992301940918)
89: (498,65.85083770751953)* (466,65.151123046875) (1043,64.82833862304688) (344,64.55618286132812) (486,64.42919158935547)* (461,64.39290618896484) (540,63.96910858154297) (324,63.81199264526367) (288,63.7250862121582) (481,63.71365737915039) (1038,63.64158630371094) (679,63.61836624145508) (471,63.608314514160156) (681,63.55124282836914) (536,63.51335525512695) (537,63.46100616455078) (693,63.42874526977539)* (1182,63.4149169921875) (2619,63.35939407348633) (470,63.29876708984375)
90: (1123,63.57197189331055) (1740,62.954490661621094) (1121,62.29939651489258) (364,62.05683135986328) (986,62.021881103515625) (5267,62.011173248291016) (4920,61.818904876708984) (1694,61.788944244384766) (1462,61.78308868408203) (3588,61.7137336730957) (718,61.70121765136719) (945,61.667930603027344) (892,61.60386276245117) (157,61.584476470947266) (5375,61.57889938354492) (730,61.48996353149414) (891,61.401119232177734) (1686,61.338233947753906) (592,61.29056167602539) (1469,61.288909912109375)
91: (871,60.44820022583008) (2470,59.93754959106445)* (10164,59.86885070800781) (5913,59.59654235839844) (59,59.514408111572266) (3505,59.36135482788086) (852,59.34918975830078) (13396,59.34815979003906) (2043,59.32070541381836)* (1083,59.26850509643555) (13891,59.257266998291016) (875,59.255733489990234) (881,59.19917678833008) (3354,59.018821716308594) (3280,58.95771026611328) (1709,58.94658660888672) (3511,58.94620895385742) (4366,58.759666442871094) (5299,58.74652862548828) (6277,58.72016525268555)
92: (2247,68.84680938720703) (2179,68.66898345947266) (6621,67.00189971923828) (278,66.95626068115234) (89,66.80472564697266)* (6619,66.73233795166016) (5988,66.67855834960938) (333,66.26876068115234) (289,66.18248748779297)* (6618,66.08429718017578) (346,65.9208984375) (330,65.7237548828125) (1455,65.71813201904297) (2226,65.7032470703125) (3982,65.67158508300781) (1613,65.66101837158203) (13292,65.63568878173828) (377,65.57127380371094) (468,65.47515869140625) (2180,65.45475006103516)
94: (1633,60.37168502807617) (416,59.72439193725586) (3693,59.67715835571289) (1888,59.64545822143555) (618,59.62462615966797) (4384,59.226932525634766) (203,59.052093505859375)* (1155,59.03200912475586) (629,58.79771041870117) (1163,58.775917053222656) (196,58.46710968017578) (84,58.39621353149414) (435,58.38349151611328) (615,58.36682891845703) (444,58.349918365478516) (1400,58.329280853271484) (8027,58.2921142578125) (3279,58.26631164550781) (14435,58.21162796020508) (6217,58.19596862792969)
95: (466,68.24656677246094)* (458,67.71244812011719) (464,67.01811218261719) (686,66.83348846435547)* (318,66.7100601196289) (67,66.65833282470703)* (67,66.65833282470703)* (55,66.5799789428711)* (325,66.53038787841797) (291,66.51634979248047)* (1042,66.45303344726562) (903,66.37911987304688) (331,66.30366516113281) (324,66.28044891357422) (528,66.09703063964844)* (544,66.09237670898438) (1455,65.93032836914062) (498,65.88162231445312)* (523,65.88048553466797) (1934,65.86557006835938)
96: (157,66.34349822998047) (187,66.30059051513672) (180,65.66062927246094) (959,65.60728454589844) (1122,65.34747314453125) (72,65.00981903076172) (72,65.00981903076172) (8992,64.91292572021484) (1015,64.86083984375) (1001,64.7431640625) (227,64.38851928710938) (1000,64.38262939453125) (190,64.34236145019531) (601,64.27490234375) (1079,64.00416564941406) (65,64.00163269042969) (65,64.00163269042969) (3302,63.90215301513672) (155,63.86379623413086) (533,63.84343338012695)
