userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,66.65106964111328) (187,66.1772689819336) (1836,66.11859130859375) (51,66.06039428710938)* (1098,65.76042175292969) (3501,65.70803833007812) (6150,65.62246704101562) (601,65.55027770996094) (3768,65.30126190185547) (238,65.24138641357422) (1713,65.14341735839844) (1892,65.10147094726562) (1014,65.09841918945312) (157,64.9239501953125) (1156,64.84015655517578) (1073,64.82780456542969) (993,64.76834869384766) (3201,64.73725128173828) (511,64.59938049316406) (1824,64.5904312133789)
61: (1763,60.04325485229492)* (5745,59.27125549316406) (261,58.563438415527344)* (1761,58.47321319580078)* (227,58.201080322265625)* (366,58.085540771484375) (8716,57.948394775390625) (1553,57.912986755371094) (8752,57.81852722167969) (3112,57.8118896484375) (270,57.79471969604492)* (196,57.792362213134766)* (154,57.76009750366211) (9700,57.736202239990234) (5447,57.577552795410156) (8756,57.55252456665039) (2277,57.544395446777344) (1098,57.39870834350586) (11323,57.369956970214844) (903,57.114070892333984)
62: (72,62.520565032958984)* (72,62.520565032958984)* (511,61.21314239501953) (3046,60.423377990722656) (183,60.3969612121582) (157,60.338863372802734) (3992,60.28144454956055) (1410,60.16938400268555) (229,60.151100158691406) (155,59.884239196777344) (377,59.875431060791016) (959,59.8049430847168) (1394,59.6717529296875) (88,59.654239654541016) (63,59.64089584350586) (63,59.64089584350586) (227,59.59379577636719)* (56,59.56907653808594) (56,59.56907653808594) (1098,59.505706787109375)
63: (959,64.33491516113281)* (917,64.08350372314453)* (1249,64.06705474853516) (159,63.76603317260742)* (1513,63.732513427734375) (2343,63.5734977722168) (234,63.53935241699219)* (614,63.33536148071289)* (599,63.32398986816406) (533,63.294189453125) (176,63.280269622802734) (860,63.11907958984375) (1369,63.07353210449219) (854,62.867706298828125)* (72,62.783023834228516) (72,62.783023834228516) (3739,62.768184661865234) (220,62.68307876586914) (1703,62.66850280761719) (166,62.557044982910156)
64: (263,67.97200012207031) (4928,67.23110961914062) (69,67.16117858886719) (69,67.16117858886719) (6004,66.4913330078125) (1123,66.13678741455078) (5238,66.03768920898438) (241,65.82615661621094) (2220,65.5455093383789) (10358,65.5348892211914) (1844,65.47318267822266)* (10145,65.3267822265625) (262,65.29884338378906) (57,65.28173065185547) (13923,65.21209716796875) (279,65.04533386230469) (67,65.0356216430664) (67,65.0356216430664) (252,65.02202606201172) (981,64.99091339111328)
65: (1672,51.29985046386719) (830,51.131431579589844) (488,51.11975860595703)* (500,51.076148986816406) (497,50.90290832519531)* (486,50.88175582885742) (507,50.86262512207031) (198,50.54520034790039) (490,50.544158935546875) (978,50.3160400390625) (1044,50.292320251464844) (1905,50.211605072021484) (537,50.12492370605469) (472,50.11988830566406)* (1866,50.10631561279297)* (510,50.10063934326172) (412,50.070499420166016) (2843,50.03363800048828) (2850,50.01327133178711) (2956,50.002723693847656)
66: (3201,62.93940734863281) (68,62.49409103393555)* (68,62.49409103393555)* (5833,62.28828811645508) (3768,62.20179748535156) (6732,61.95634460449219) (7347,61.91778564453125) (3295,61.89043426513672) (5258,61.775779724121094) (3920,61.67925262451172) (6742,61.55329895019531) (2559,61.50691223144531) (2562,61.47919464111328) (3281,61.459468841552734) (3280,61.43114471435547) (61,61.37616729736328)* (91,61.28527069091797) (2039,61.19314956665039) (1004,60.957176208496094) (193,60.955039978027344)
68: (349,59.451927185058594)* (289,59.429725646972656)* (310,58.775238037109375) (475,58.65953063964844) (331,58.584136962890625) (314,58.5241813659668)* (2179,58.48676681518555) (544,58.45443344116211) (907,58.31541061401367) (241,58.30452346801758) (545,58.28564453125) (55,58.25026321411133) (329,58.24964141845703)* (525,58.081748962402344) (468,58.06242370605469)* (333,58.04188919067383) (157,57.921817779541016) (1037,57.8173828125) (302,57.671295166015625)* (1613,57.64755630493164)
69: (2921,58.23054122924805) (3357,58.139469146728516) (1640,57.982322692871094)* (6226,57.40099334716797) (3707,57.381038665771484) (5048,57.35255432128906) (1620,57.24320983886719) (619,57.19474792480469) (3691,57.07008361816406) (1946,57.04151916503906)* (249,57.03738021850586) (3227,57.004512786865234) (1155,56.603023529052734) (440,56.596343994140625) (757,56.541160583496094) (13094,56.517234802246094) (2132,56.49351501464844) (5883,56.46831512451172) (276,56.46547317504883) (1236,56.357444763183594)
70: (154,57.123844146728516) (424,56.29136657714844) (227,56.24681091308594) (173,56.08544158935547)* (220,55.92820739746094) (229,55.869781494140625)* (1098,55.7038688659668) (56,55.70189666748047) (56,55.70189666748047) (533,55.673160552978516) (226,55.66944885253906) (1090,55.626224517822266)* (88,55.60133743286133) (65,55.4376220703125) (65,55.4376220703125) (436,55.416778564453125) (203,55.230594635009766) (233,54.98680877685547) (969,54.92292785644531) (199,54.86060333251953)
71: (917,58.554954528808594)* (812,57.79854202270508) (943,57.69636154174805) (4971,57.65291213989258) (1339,57.59739685058594)* (944,57.376766204833984)* (956,57.149658203125) (2966,57.052207946777344) (503,57.05072784423828) (841,56.995330810546875) (937,56.95290756225586) (3470,56.948936462402344) (928,56.90900421142578) (7902,56.908531188964844) (942,56.815223693847656) (2838,56.75324249267578) (806,56.736610412597656) (710,56.63271713256836) (1374,56.614315032958984) (824,56.61140441894531)
72: (288,63.74781799316406) (55,63.71110916137695)* (349,63.655479431152344) (295,63.41969299316406)* (701,63.139259338378906) (299,62.991615295410156)* (906,62.517982482910156) (679,62.476932525634766) (301,62.3702278137207) (535,62.32411575317383) (352,62.25785446166992) (296,62.14668273925781)* (161,62.14653015136719) (318,62.018001556396484) (320,61.9209098815918)* (323,61.902191162109375) (461,61.89529037475586) (326,61.834815979003906) (311,61.6756477355957) (332,61.669189453125)
73: (72,61.174949645996094) (72,61.174949645996094) (1885,60.027076721191406) (59,59.74974060058594) (1014,59.690853118896484) (193,59.60501480102539) (997,59.521400451660156)* (3988,59.445735931396484) (1707,59.44403839111328) (1892,59.40660858154297) (1083,59.38444519042969) (1886,59.167720794677734) (1298,59.12892150878906) (1295,58.999427795410156) (1534,58.99542236328125) (187,58.965797424316406) (98,58.88884353637695) (910,58.86758041381836) (2935,58.85481643676758) (32,58.73450469970703)
74: (1857,57.080448150634766) (479,56.96651840209961) (455,56.96283721923828) (966,56.560970306396484) (663,56.507354736328125) (378,56.44413757324219) (8991,56.42674255371094) (333,56.33523178100586) (518,56.171417236328125)* (9660,56.1159553527832) (3859,56.07658004760742) (360,56.03850555419922) (1447,56.01887512207031) (257,55.966087341308594) (344,55.893856048583984) (289,55.851966857910156) (389,55.71291732788086) (3873,55.634681701660156) (498,55.63463592529297) (12028,55.611968994140625)
75: (89,55.217952728271484)* (498,54.823089599609375)* (461,54.394493103027344) (302,54.31483459472656)* (704,53.949668884277344) (328,53.803314208984375) (458,53.718955993652344) (349,53.51793670654297) (291,53.39910125732422) (486,53.34697723388672) (331,53.334251403808594) (257,53.327491760253906) (1673,53.23562240600586) (531,53.182125091552734)* (325,53.11275863647461) (680,53.07896423339844) (528,53.05290985107422) (542,53.05181121826172) (907,53.04625701904297) (318,53.0426139831543)
76: (3483,60.42734909057617) (399,59.74728775024414) (5563,59.36665344238281) (9089,59.17975616455078) (5565,59.15739059448242) (395,59.07969665527344) (10937,59.07527542114258) (413,58.83713150024414) (10244,58.81102752685547) (10807,58.61737823486328) (2799,58.376869201660156) (374,58.198028564453125) (2512,58.17433166503906) (1906,57.79328155517578) (400,57.696022033691406) (7620,57.50017547607422) (1923,57.374351501464844)* (2102,57.2437744140625)* (5574,57.23690414428711) (8392,57.17888259887695)
77: (1048,56.322628021240234) (65,55.940406799316406) (65,55.940406799316406) (154,55.905391693115234) (228,55.835052490234375) (217,55.72425842285156) (3057,55.516754150390625) (1090,55.48316192626953) (425,55.43269348144531) (1518,55.30270004272461) (204,54.92595672607422) (2544,54.80016326904297) (225,54.7457160949707) (903,54.74079895019531) (1511,54.717830657958984) (533,54.682830810546875) (1400,54.64771270751953) (199,54.630859375) (221,54.609928131103516) (182,54.596107482910156)
78: (162,61.61272430419922) (774,60.177669525146484) (2702,60.110816955566406) (2172,58.99839782714844)* (503,58.85974884033203) (3417,58.85526657104492) (1131,58.83422088623047) (1418,58.831886291503906) (2775,58.81322479248047) (1700,58.805747985839844) (9783,58.73316192626953) (5063,58.67901611328125) (2824,58.668113708496094) (370,58.56614685058594) (763,58.56427764892578) (4734,58.51494598388672) (4863,58.44776916503906) (1743,58.36693572998047) (2028,58.33881378173828) (2186,58.21704864501953)
79: (300,59.703941345214844) (288,59.652320861816406)* (67,59.63938903808594) (67,59.63938903808594) (333,59.578956604003906) (701,59.53937530517578) (292,59.2929801940918)* (349,59.24642562866211) (306,59.146278381347656) (299,59.02112579345703) (302,58.99087142944336) (455,58.869171142578125) (679,58.86705780029297) (344,58.67816925048828) (55,58.526424407958984) (161,58.45518493652344) (913,58.369789123535156) (310,58.29058837890625) (646,58.214637756347656) (265,58.1519775390625)
80: (2192,57.44624328613281)* (5968,57.394168853759766) (1550,56.07332992553711) (842,55.89629364013672) (4173,55.850833892822266) (6014,55.800880432128906) (18540,55.77116394042969) (815,55.611480712890625)* (18534,55.597511291503906) (826,55.50269317626953) (3807,55.454002380371094) (18533,55.45145034790039) (3028,55.436279296875) (768,55.423545837402344)* (503,55.392478942871094) (814,55.32728958129883) (5063,55.29983901977539) (18532,55.23811721801758) (4937,55.18043518066406) (759,55.17003631591797)
81: (1543,58.54154968261719) (267,58.51022720336914) (2236,58.500030517578125)* (2226,58.424652099609375)* (1613,58.05091094970703) (4551,57.97487258911133) (1544,57.969825744628906) (10997,57.78269577026367) (1220,57.76111602783203) (2247,57.62489318847656)* (6626,57.608299255371094) (1565,57.445343017578125) (1238,57.43760299682617) (7540,57.413719177246094) (4344,57.360931396484375) (5326,57.284934997558594) (4552,57.2569694519043) (1595,57.03266525268555) (2179,57.03118896484375) (5353,57.0306282043457)
82: (13669,58.29629135131836) (632,56.35092544555664) (3335,56.288536071777344) (3347,56.282981872558594) (1171,56.23853302001953) (8469,56.23583984375) (2425,56.13981628417969) (7472,56.112525939941406) (4199,56.07188034057617) (7665,55.97068405151367) (1944,55.85088348388672) (6906,55.65385437011719) (9032,55.360023498535156) (8264,55.33461380004883) (196,55.2858772277832) (2398,55.02981185913086) (10615,54.98213577270508) (12491,54.9809684753418) (418,54.96797180175781) (12490,54.91439437866211)
83: (1129,58.74197769165039) (1120,58.64449691772461) (11146,58.61957550048828) (6575,58.331207275390625) (3405,58.29518127441406) (1141,58.27901077270508) (1178,58.19239807128906) (1136,58.059566497802734) (506,57.98987579345703) (9892,57.891204833984375) (7428,57.88097381591797) (1137,57.87678909301758) (186,57.833038330078125) (1115,57.82024002075195) (447,57.744842529296875) (1138,57.69651794433594) (1124,57.565738677978516) (3771,57.51324462890625) (1112,57.44927978515625) (2338,57.34382629394531)*
84: (1360,64.20976257324219)* (1803,64.14622497558594)* (952,63.75347900390625) (4460,63.67137908935547) (951,63.34736633300781) (854,63.267913818359375) (841,63.205467224121094) (1406,63.19703674316406) (2789,63.05133819580078) (230,62.97344207763672) (930,62.846229553222656) (234,62.72538757324219) (1339,62.618980407714844) (383,62.54835891723633) (1206,62.31966018676758) (2834,62.31874465942383) (928,62.30888366699219)* (2797,62.28322982788086) (868,62.25634002685547) (2790,62.21766662597656)
85: (6129,57.7817268371582) (1646,57.625431060791016) (707,57.4471321105957) (4693,56.77925109863281) (226,56.483089447021484)* (159,56.341949462890625) (13412,56.27875518798828) (234,56.236663818359375) (843,56.140846252441406) (13414,56.11410903930664) (614,56.076255798339844) (154,56.044979095458984) (1858,56.024169921875) (227,55.97737503051758) (6130,55.94554138183594) (917,55.94378662109375) (450,55.861236572265625) (9344,55.84549331665039) (1660,55.819915771484375) (5079,55.75388717651367)
86: (503,54.5698356628418) (785,54.2363166809082) (1547,54.226234436035156) (818,54.072025299072266) (808,53.86820983886719) (816,53.74707794189453) (1044,53.614662170410156) (2744,53.60528564453125) (198,53.47321701049805) (768,53.45862579345703) (2850,53.43491744995117) (2576,53.421478271484375) (834,53.340362548828125) (1672,53.335872650146484) (810,53.33380889892578)* (5667,53.32162857055664) (2196,53.29125213623047) (832,53.17906951904297) (953,53.15167999267578) (383,53.07415008544922)
87: (1475,68.90341186523438) (311,68.57726287841797) (299,68.56443786621094) (701,68.52623748779297) (265,68.31131744384766)* (289,68.01224517822266)* (306,67.9052734375) (292,67.80582427978516)* (157,67.57828521728516) (55,67.57408142089844) (7846,67.51441955566406) (455,67.48562622070312) (89,67.41978454589844) (787,67.406982421875) (251,67.39248657226562) (291,67.10772705078125) (461,67.08568572998047) (786,67.06565856933594) (300,66.97679901123047)* (239,66.92646026611328)
88: (205,58.568851470947266) (4532,58.53790283203125) (1944,58.42906951904297)* (4079,58.3716926574707) (618,58.1790885925293) (222,58.00522994995117) (615,57.891300201416016) (231,57.799415588378906) (602,57.6700553894043) (2424,57.49942398071289)* (632,57.41084671020508) (2640,57.26654815673828) (609,57.21426773071289) (219,57.185611724853516) (196,57.18491744995117)* (227,57.183528900146484) (11900,57.12126541137695) (1164,57.08039474487305) (604,57.080116271972656) (1633,57.058475494384766)
89: (498,56.031558990478516)* (486,55.16559982299805)* (481,54.12831115722656) (536,54.04155731201172) (1043,53.98931884765625) (540,53.84754180908203) (499,53.79668426513672) (2619,53.73234558105469) (693,53.45939254760742)* (1185,53.447608947753906) (816,53.28345489501953) (466,53.17906951904297) (344,53.10505676269531) (230,53.06928253173828) (537,53.030982971191406) (966,52.87303161621094) (461,52.85126495361328) (371,52.794586181640625) (1189,52.78462600708008) (497,52.707157135009766)
90: (1489,58.173797607421875) (245,57.88275146484375) (945,57.75983428955078) (3588,57.52146911621094) (959,57.361480712890625) (157,57.31214141845703) (1686,57.18888854980469) (1415,57.076148986816406)* (718,57.075592041015625) (2055,56.93861770629883) (730,56.874473571777344) (975,56.69752502441406) (910,56.63878631591797) (9961,56.61734390258789) (1244,56.60533142089844)* (4920,56.585296630859375) (2044,56.56371307373047) (3583,56.563358306884766) (2040,56.50602722167969) (3598,56.43474578857422)
91: (3280,59.64734649658203) (1709,59.172576904296875) (2470,59.09315872192383)* (3417,58.28733444213867) (2542,57.97484588623047) (12330,57.96451950073242) (2289,57.76014709472656) (1213,57.75540542602539) (875,57.75056457519531) (5299,57.71884536743164) (1886,57.5458869934082) (861,57.2644157409668) (3805,57.13988494873047) (3454,57.106597900390625) (1085,57.101524353027344) (9783,57.00804901123047) (1083,57.00553512573242) (2472,56.994991302490234)* (7343,56.95948028564453) (2771,56.87620162963867)
92: (2179,59.70610809326172) (1613,59.32386016845703) (89,59.05382537841797)* (378,58.598548889160156) (289,58.54261779785156)* (377,58.49117660522461) (374,58.42632293701172) (333,58.400794982910156) (5988,58.1851806640625) (331,57.887359619140625) (6618,57.86643981933594) (2247,57.71326446533203) (1044,57.71310806274414) (278,57.63544464111328) (2092,57.61857604980469) (292,57.61431121826172) (518,57.496315002441406) (2905,57.459922790527344) (328,57.399436950683594)* (913,57.391693115234375)
94: (425,58.22233200073242) (84,58.20021057128906) (757,58.03178405761719) (1155,57.98831558227539) (59,57.742897033691406)* (618,57.65188217163086) (225,57.36470031738281) (1390,57.2443962097168) (7324,57.22687530517578) (1090,57.2187385559082) (416,57.182472229003906) (703,57.164268493652344) (615,57.065895080566406) (203,57.058982849121094)* (420,57.0572509765625) (1097,56.97833251953125) (206,56.92387390136719) (1400,56.9072265625) (229,56.88409423828125) (3411,56.85980224609375)
95: (466,59.15178680419922)* (464,58.758880615234375) (67,58.569862365722656)* (67,58.569862365722656)* (498,58.39784240722656)* (544,58.396514892578125) (301,58.271270751953125) (55,58.186317443847656)* (903,58.09138488769531) (331,58.07261657714844) (291,58.06572341918945)* (1042,57.989444732666016) (325,57.98775863647461) (1047,57.83972930908203) (458,57.807010650634766) (1934,57.77262878417969) (646,57.77037048339844) (528,57.717811584472656)* (293,57.68783950805664) (8360,57.676513671875)
