userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,18.99237060546875) (51,17.047077178955078)* (601,16.38421630859375) (157,16.190763473510742) (187,15.915897369384766) (993,15.881421089172363) (193,15.791446685791016) (3768,15.712691307067871) (1836,15.599447250366211) (1014,15.548009872436523) (61,15.430207252502441)* (175,15.201653480529785) (3201,15.095775604248047) (238,15.006688117980957) (1098,14.995369911193848) (1464,14.979047775268555) (1892,14.924192428588867) (3501,14.877582550048828) (70,14.824239730834961)* (1013,14.740090370178223)
61: (261,16.576147079467773)* (5745,16.524003982543945) (8716,15.914656639099121) (1098,15.881441116333008) (4819,15.638672828674316) (961,15.323151588439941) (1761,15.2889404296875)* (1135,15.244503021240234) (962,15.19875717163086) (7352,15.1318359375) (3902,15.079594612121582) (10418,14.810173988342285) (6137,14.74910831451416) (97,14.617776870727539) (2277,14.611860275268555) (5416,14.502006530761719) (3747,14.398332595825195) (1763,14.39395809173584)* (316,14.378774642944336) (5441,14.325584411621094)
62: (72,19.0822696685791)* (72,19.0822696685791)* (75,15.668306350708008)* (75,15.668306350708008)* (1075,15.511222839355469) (511,15.503133773803711) (1001,15.378525733947754) (159,15.349739074707031) (153,15.131982803344727) (3047,14.993207931518555) (3046,14.98420524597168) (969,14.859733581542969) (66,14.854976654052734) (66,14.854976654052734) (229,14.707311630249023) (1787,14.62118911743164)* (1104,14.546692848205566) (166,14.336052894592285) (157,14.297006607055664) (99,14.201685905456543)
63: (959,18.100605010986328)* (917,17.83844757080078)* (2343,17.012357711791992) (1369,16.80903434753418) (1249,16.65167236328125) (176,16.213167190551758) (2347,16.209354400634766) (724,15.920428276062012) (234,15.604081153869629)* (1372,15.566067695617676) (732,15.157730102539062) (2787,15.058564186096191) (843,14.730768203735352) (920,14.686917304992676) (1513,14.685932159423828) (2342,14.650596618652344) (928,14.573123931884766)* (607,14.44679069519043) (1360,14.378032684326172) (957,14.350708961486816)
64: (69,16.567890167236328) (69,16.567890167236328) (1098,15.684279441833496) (610,15.53797721862793) (1824,15.476473808288574)* (227,14.970154762268066) (601,14.906131744384766)* (331,14.862234115600586) (58,14.736475944519043) (58,14.736475944519043) (56,14.409555435180664) (56,14.409555435180664) (986,14.305676460266113) (238,14.139726638793945) (12137,14.123623847961426) (67,14.10656452178955) (67,14.10656452178955) (88,14.024698257446289) (72,13.907212257385254) (72,13.907212257385254)
65: (486,16.573362350463867) (497,16.556074142456055)* (1672,16.399372100830078) (1179,16.30174446105957) (830,16.267683029174805) (500,15.832693099975586) (488,15.8314208984375)* (779,15.475017547607422) (1044,15.396480560302734) (198,14.979342460632324) (510,14.852988243103027) (2940,14.814191818237305) (493,14.775810241699219) (230,14.67490005493164) (2956,14.654314041137695) (5972,14.602202415466309) (514,14.594900131225586) (492,14.582983016967773) (537,14.274116516113281) (768,14.224225997924805)
66: (3768,18.50153160095215) (61,17.207841873168945)* (193,17.147201538085938) (68,16.734176635742188)* (68,16.734176635742188)* (1004,16.589448928833008) (852,16.470138549804688) (2562,16.4488582611084) (99,16.375246047973633)* (1083,16.312171936035156) (1079,16.255226135253906) (2027,16.21921157836914) (877,16.172494888305664) (91,16.089996337890625) (1017,15.998929977416992) (187,15.986540794372559) (76,15.945943832397461) (76,15.945943832397461) (2936,15.876306533813477) (3281,15.873729705810547)
68: (331,16.72881507873535) (314,16.58374786376953)* (349,16.173969268798828)* (310,16.034772872924805) (1613,15.951992988586426) (468,15.709514617919922)* (475,15.621952056884766) (289,15.587228775024414)* (302,15.549863815307617)* (55,15.50888442993164) (329,15.304239273071289)* (545,14.954498291015625) (294,14.951858520507812)* (907,14.510213851928711) (485,14.35794448852539) (333,14.153003692626953) (291,14.116783142089844) (157,14.028397560119629) (1444,13.909576416015625) (352,13.864625930786133)
69: (617,16.941776275634766) (619,16.667802810668945) (2921,16.55437469482422) (748,16.299116134643555) (2923,16.06586265563965) (3227,16.060842514038086) (3707,15.94460391998291) (1236,15.878288269042969) (11204,15.653733253479004) (7742,15.577839851379395) (10561,15.416789054870605) (6046,15.37423324584961) (603,15.234504699707031)* (6887,15.212516784667969) (5048,15.157099723815918) (8649,15.054290771484375) (3702,15.011251449584961) (3693,14.91577434539795) (1640,14.880349159240723)* (3691,14.8716459274292)
70: (220,16.233642578125) (154,16.103710174560547) (227,16.009140014648438) (969,15.941262245178223) (250,15.444256782531738) (88,15.2103271484375) (203,15.194326400756836) (533,15.166135787963867) (159,15.123196601867676) (229,15.070391654968262)* (716,15.055739402770996) (1099,14.900875091552734) (173,14.849663734436035)* (226,14.726971626281738) (1090,14.632543563842773)* (65,14.602890968322754) (65,14.602890968322754) (868,14.508090019226074)* (424,14.416801452636719) (198,14.335851669311523)
71: (917,18.295259475708008)* (841,16.05794906616211) (1338,15.991064071655273) (1358,15.839420318603516) (843,15.390411376953125)* (15,15.286657333374023) (956,15.210566520690918) (724,15.01945686340332) (928,14.981605529785156) (949,14.848037719726562) (2975,14.711183547973633) (954,14.565529823303223) (3940,14.427404403686523) (947,14.340813636779785) (1343,14.32858943939209) (1274,14.07099723815918) (821,14.039968490600586) (2343,14.022525787353516) (937,13.942794799804688) (1369,13.899870872497559)
72: (349,14.995072364807129) (295,14.982137680053711)* (288,14.763795852661133) (55,14.73459529876709)* (701,14.312498092651367) (299,13.938777923583984)* (311,13.711263656616211) (318,13.499135971069336) (301,13.309478759765625) (325,12.960319519042969) (906,12.950372695922852) (535,12.919900894165039) (461,12.882122039794922) (293,12.874568939208984)* (455,12.842928886413574) (320,12.823841094970703)* (679,12.80582046508789) (326,12.719024658203125) (314,12.712628364562988) (2523,12.656219482421875)
73: (72,18.855836868286133) (72,18.855836868286133) (1014,17.106891632080078) (1886,16.886545181274414) (159,16.562705993652344) (59,16.450679779052734) (997,16.408838272094727)* (1083,16.060449600219727) (3768,15.944648742675781) (1079,15.92650032043457) (187,15.710445404052734) (959,15.679485321044922) (193,15.572122573852539) (880,15.55044937133789) (3988,15.304166793823242) (1534,15.188248634338379) (599,14.941265106201172)* (1713,14.911739349365234) (153,14.757123947143555) (1019,14.72329330444336)
74: (3311,14.040472030639648) (2645,12.267865180969238) (657,11.995180130004883) (1691,11.886148452758789) (386,11.881217002868652) (5461,11.851042747497559) (2067,11.663209915161133)* (5249,11.503433227539062) (1475,11.49145793914795) (1244,11.417945861816406) (6368,11.378485679626465) (265,11.287202835083008) (660,11.285696029663086) (378,11.276620864868164) (790,11.2205171585083) (4135,11.14632511138916) (6713,11.123937606811523) (3176,11.122435569763184) (677,11.1148681640625) (679,11.083202362060547)
75: (89,15.538758277893066)* (498,15.524463653564453)* (704,15.268373489379883) (461,14.301231384277344) (302,14.08163833618164)* (328,13.83859634399414) (486,13.520846366882324) (2020,13.46830940246582) (802,13.340738296508789) (531,13.327622413635254)* (458,13.223671913146973) (1673,13.058269500732422) (686,13.02587890625) (324,13.000425338745117) (1047,12.867064476013184) (680,12.842124938964844) (291,12.819112777709961) (1034,12.810357093811035) (1456,12.761815071105957)* (790,12.640636444091797)
76: (374,16.083484649658203) (409,15.227367401123047) (1918,15.170513153076172) (3324,15.15740966796875) (2655,15.020439147949219) (395,15.0069580078125) (400,14.755821228027344) (385,14.712404251098633) (2799,14.682480812072754) (2102,14.230270385742188)* (1906,14.180196762084961) (4980,14.154276847839355) (5563,13.815789222717285) (396,13.76534652709961) (9089,13.741920471191406) (413,13.63333797454834) (399,13.568746566772461) (4558,13.550596237182617) (1922,13.298049926757812) (3569,13.232474327087402)
77: (1048,15.45766830444336) (1090,14.710371017456055) (228,14.663318634033203) (208,14.388811111450195) (533,14.128240585327148) (716,14.022916793823242) (1520,13.855088233947754) (428,13.691306114196777) (3400,13.393654823303223) (56,13.22004508972168) (56,13.22004508972168) (1400,13.219928741455078) (65,13.186497688293457) (65,13.186497688293457) (7324,13.13518238067627) (1106,13.028072357177734) (546,13.009435653686523) (1977,12.910264015197754) (203,12.850041389465332) (2133,12.805521011352539)*
78: (1099,16.277164459228516) (238,15.938752174377441) (748,14.411452293395996) (1222,14.361950874328613)* (2716,14.259740829467773) (768,14.249577522277832) (2747,14.220917701721191) (198,13.981646537780762) (754,13.967703819274902) (512,13.742055892944336) (2605,13.66151237487793) (4863,13.63952350616455) (2835,13.57829475402832) (755,13.514769554138184) (2699,13.489442825317383) (4994,13.457643508911133) (749,13.406075477600098) (162,13.400650024414062) (460,13.397775650024414) (529,13.392230987548828)
79: (300,15.534852027893066) (333,15.345924377441406) (288,15.128934860229492)* (455,15.101383209228516) (302,15.088448524475098) (292,14.824422836303711)* (342,14.654414176940918) (701,14.58247184753418) (538,14.564067840576172) (67,14.534589767456055) (67,14.534589767456055) (679,14.52359390258789) (306,14.503328323364258) (344,14.502742767333984) (349,14.234336853027344) (355,14.036615371704102) (301,13.91519832611084) (55,13.697260856628418) (1459,13.696843147277832) (265,13.67794132232666)
80: (1196,15.733133316040039)* (850,15.301816940307617) (3032,14.806344032287598) (839,14.765625) (814,14.394675254821777) (826,14.284029006958008) (3028,14.16796588897705) (1192,14.16071605682373) (1568,14.086092948913574) (815,14.080615997314453)* (2387,14.049710273742676) (1557,13.788849830627441) (2576,13.699591636657715) (832,13.666869163513184) (768,13.613941192626953)* (809,13.560515403747559) (4003,13.555871963500977) (1044,13.481999397277832) (3729,13.371663093566895) (6014,13.323551177978516)
81: (8071,15.559656143188477) (3318,14.432886123657227) (8081,14.246103286743164) (1613,14.244549751281738) (13011,14.117236137390137) (12141,14.109344482421875) (482,13.624267578125) (7340,13.455850601196289) (3459,13.449552536010742) (17876,13.4483003616333) (6626,13.40894603729248) (5191,13.384799003601074) (267,13.364876747131348) (17870,13.363120079040527) (17877,13.327136993408203) (17867,13.30384349822998) (17871,13.299686431884766) (17869,13.29241943359375) (9912,13.283768653869629) (17866,13.277798652648926)
82: (454,17.291654586791992) (898,15.902093887329102) (3108,15.372997283935547) (217,15.189556121826172) (418,15.050629615783691) (11416,14.94490909576416) (3411,14.824444770812988) (632,14.712617874145508) (4443,14.559596061706543) (4450,14.435951232910156) (621,14.316390991210938) (4118,14.233997344970703) (2425,14.2252779006958) (6217,14.153275489807129) (2572,14.136383056640625) (615,14.107246398925781) (9877,14.056609153747559) (3258,14.026598930358887) (223,13.980712890625) (618,13.972012519836426)
83: (3861,14.73668384552002) (2616,14.198071479797363) (4675,13.911285400390625) (186,13.814884185791016) (12707,13.765758514404297) (447,13.644112586975098) (1910,13.408844947814941) (17979,13.397844314575195) (8454,13.328747749328613) (17982,13.2944974899292) (9064,13.286494255065918) (2307,13.249146461486816)* (17986,13.248551368713379) (17985,13.241983413696289) (15562,13.193985939025879) (13502,13.177911758422852) (17983,13.150444984436035) (14255,13.016955375671387) (14248,13.007441520690918) (14251,12.996280670166016)
84: (952,16.32488441467285) (957,16.28749656677246) (1803,16.10512351989746)* (951,15.949318885803223) (1412,15.888341903686523)* (1360,15.719207763671875)* (2787,15.56761360168457) (1372,15.332464218139648) (928,15.288322448730469)* (956,15.093647003173828) (841,15.024234771728516) (2797,14.851456642150879) (234,14.764822006225586) (922,14.681941986083984) (710,14.661931991577148) (954,14.605507850646973) (1810,14.540678977966309) (1366,14.523639678955078) (2834,14.420578956604004) (3470,14.156970977783203)
85: (383,16.563133239746094) (198,16.3099422454834) (234,16.044090270996094) (707,15.58922004699707) (7,15.209152221679688)* (1131,15.068246841430664) (226,14.222315788269043)* (1974,14.210257530212402) (1118,13.992936134338379) (163,13.876614570617676) (1513,13.834029197692871) (1412,13.812800407409668) (173,13.753246307373047) (489,13.740904808044434) (868,13.545303344726562) (1104,13.525400161743164) (3791,13.427425384521484) (808,13.397714614868164)* (436,13.36995792388916) (220,13.30363655090332)
86: (1044,16.449726104736328) (768,15.989974021911621) (816,15.606760025024414) (808,15.313465118408203) (818,15.276378631591797) (198,15.170949935913086) (489,14.747793197631836) (1547,14.5929594039917) (3032,14.469442367553711) (1672,14.467456817626953) (850,14.435493469238281) (503,14.29932975769043) (2576,14.20605182647705) (1179,14.116754531860352) (810,14.007725715637207)* (1195,13.961465835571289) (1188,13.934161186218262) (923,13.899919509887695) (2210,13.83846664428711) (1145,13.742664337158203)
87: (455,14.531457901000977) (291,14.515908241271973) (251,14.457104682922363) (309,14.455127716064453) (299,14.449996948242188) (701,14.362411499023438) (289,14.327707290649414)* (292,14.210502624511719)* (314,14.209480285644531) (311,13.89719009399414) (279,13.813543319702148) (265,13.639739990234375)* (326,13.597350120544434) (1601,13.516955375671387) (89,13.500848770141602) (306,13.463597297668457) (241,13.419065475463867) (18557,13.376083374023438) (300,13.37118148803711)* (322,13.327905654907227)
88: (197,17.893775939941406) (222,17.15819549560547) (618,16.858013153076172) (1958,16.655590057373047) (567,16.451749801635742) (4079,16.32451057434082) (1901,16.242435455322266) (898,15.91495132446289) (202,15.878029823303223) (1944,15.847972869873047)* (2640,15.844873428344727) (2424,15.80583381652832)* (429,15.785368919372559) (4118,15.686543464660645) (8649,15.640579223632812) (615,15.547863006591797) (2281,15.455538749694824) (2633,15.44252872467041) (554,15.417627334594727) (2265,15.395718574523926)
89: (498,16.684213638305664)* (540,14.988363265991211) (1043,14.411520004272461) (230,14.391860961914062) (324,14.380838394165039) (481,14.227846145629883) (486,14.201510429382324)* (470,14.043170928955078) (536,14.006534576416016) (2619,13.960681915283203) (471,13.840383529663086) (6453,13.736566543579102) (537,13.665045738220215) (1185,13.636375427246094) (693,13.607977867126465)* (524,13.574947357177734) (1678,13.535239219665527) (466,13.417317390441895) (412,13.397503852844238) (4385,13.195747375488281)
90: (986,13.783300399780273) (892,13.699941635131836) (1244,12.993364334106445)* (945,12.92678165435791) (157,12.827064514160156) (891,12.49980640411377) (1459,12.343156814575195) (3760,12.140625) (1694,12.109704971313477) (1121,12.016170501708984) (67,11.925854682922363) (67,11.925854682922363) (730,11.909860610961914) (3598,11.909286499023438) (89,11.89088249206543) (1464,11.858997344970703) (1468,11.73399829864502) (5767,11.6898193359375) (291,11.624592781066895) (18473,11.586119651794434)
91: (2470,16.704227447509766)* (1709,16.028560638427734) (8910,14.958108901977539) (3289,14.68312931060791) (3523,14.49130916595459) (1205,14.440756797790527) (2043,14.39370346069336)* (1881,14.098555564880371) (5503,14.080451965332031) (1229,14.030741691589355) (1083,13.79633903503418) (1886,13.670740127563477) (9862,13.515138626098633) (3443,13.44466781616211) (3768,13.353300094604492) (5299,13.288368225097656) (10164,13.263031005859375) (52,13.23764419555664) (52,13.23764419555664) (1217,13.208999633789062)
92: (89,15.72386646270752)* (333,15.07013988494873) (289,15.024717330932617)* (461,14.212179183959961) (318,14.175619125366211) (498,14.16472053527832) (344,14.120950698852539) (375,13.9300537109375) (2094,13.923762321472168) (679,13.902544021606445) (972,13.842964172363281) (2102,13.681596755981445) (292,13.613021850585938) (157,13.542155265808105) (324,13.532010078430176) (325,13.447585105895996) (524,13.439228057861328) (377,13.439156532287598) (55,13.428382873535156) (680,13.343466758728027)
