userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (1001,52.11122512817383) (187,51.821678161621094) (51,51.41986083984375)* (4308,51.07745361328125) (1014,50.92869186401367) (3768,50.915035247802734) (993,50.868438720703125) (59,50.8302001953125)* (3201,50.75776290893555) (1073,50.625492095947266) (1892,50.50539016723633) (1713,50.48345184326172) (1098,50.47909164428711) (1394,50.4178352355957) (7885,50.338233947753906) (1013,50.29681396484375) (3501,50.20347213745117) (1062,50.1833610534668) (998,50.125022888183594) (157,50.082603454589844)
61: (5447,71.11668395996094) (5745,71.08377075195312) (1553,70.87482452392578) (8054,70.67330932617188) (366,70.6632308959961) (3877,70.57131958007812) (962,70.54232025146484) (2632,70.52035522460938) (4616,70.51530456542969) (2544,70.41250610351562) (13417,70.32704162597656) (1763,70.3197250366211)* (261,70.25858306884766)* (8716,70.15521240234375) (572,70.15158081054688) (3750,70.12260437011719) (9707,70.09864044189453) (227,70.08364868164062)* (7826,70.04647064208984) (3057,69.95219421386719)
62: (72,54.02601623535156)* (72,54.02601623535156)* (3046,51.96997833251953) (6926,51.867706298828125) (1394,51.81878662109375) (66,51.70089340209961) (66,51.70089340209961) (165,51.546756744384766) (3992,51.53580093383789) (183,51.512184143066406) (4609,51.494239807128906) (1098,51.47159957885742) (3501,51.41048049926758) (1109,51.20271682739258) (159,51.17921829223633) (229,51.142459869384766) (511,51.140159606933594) (166,51.10450744628906) (63,51.03861999511719) (63,51.03861999511719)
63: (1249,53.082542419433594) (2343,52.45970916748047) (959,52.371620178222656)* (220,52.357627868652344) (234,52.28649139404297)* (917,52.191951751708984)* (724,52.08847427368164) (176,52.08089828491211) (982,51.981834411621094) (2346,51.854393005371094) (533,51.760982513427734) (230,51.60581588745117) (732,51.55855941772461) (951,51.533042907714844) (1513,51.46322250366211) (614,51.40208435058594)* (1369,51.37527084350586) (198,51.36151123046875) (2789,51.26948547363281) (2347,51.22993850708008)
64: (578,61.353675842285156) (263,61.15972900390625) (1844,60.62979507446289)* (7685,60.4282112121582) (69,60.41920471191406) (69,60.41920471191406) (601,60.38724899291992)* (1830,60.03116989135742)* (15920,59.85269546508789) (286,59.80712127685547) (3993,59.76308059692383) (959,59.750587463378906) (3158,59.70674514770508) (3303,59.6687126159668) (2561,59.56380844116211) (4062,59.51165771484375) (16517,59.502559661865234) (5173,59.49983215332031) (10145,59.47536087036133) (2222,59.471046447753906)
65: (500,59.91841506958008) (497,59.89698791503906)* (488,59.649593353271484)* (1672,59.593421936035156) (486,59.5871696472168) (779,59.186614990234375) (830,59.113372802734375) (493,59.062591552734375) (537,59.02470779418945) (1044,58.96940994262695) (3946,58.96833038330078) (2940,58.79887771606445) (1179,58.79180145263672) (507,58.76707458496094) (1905,58.6815299987793) (2843,58.57497024536133) (198,58.56849670410156) (2661,58.535423278808594) (1186,58.45370864868164) (490,58.45147705078125)
66: (3768,45.23900604248047) (3201,45.153053283691406) (72,44.99126434326172)* (72,44.99126434326172)* (61,44.86556625366211)* (91,44.77376174926758) (599,44.66560363769531) (1890,44.66410446166992)* (999,44.6461296081543) (99,44.57976531982422)* (187,44.422603607177734) (2552,44.326656341552734) (2559,44.31696319580078) (1004,44.21104049682617) (95,44.17213439941406) (193,44.169681549072266) (5258,44.12605667114258) (3280,44.10810470581055) (76,44.086116790771484) (76,44.086116790771484)
68: (314,55.001686096191406)* (4566,54.66593933105469) (349,54.62448501586914)* (2220,54.603302001953125) (279,54.56920623779297) (468,54.56298828125)* (331,54.556575775146484) (310,54.114017486572266) (55,53.986473083496094) (239,53.98512649536133)* (309,53.878570556640625) (312,53.84660720825195) (289,53.74360275268555)* (294,53.63319396972656)* (475,53.63243865966797) (329,53.59864044189453)* (302,53.51195526123047)* (241,53.46640396118164) (907,53.40609359741211) (525,53.36387634277344)
69: (2921,54.89706802368164) (619,54.25791931152344) (5883,54.00168228149414) (2923,53.72693634033203) (278,53.67347717285156) (6226,53.51191329956055) (7665,53.48970031738281) (2132,53.2129020690918) (3317,53.05309295654297) (1620,53.03734588623047) (5048,52.99873733520508) (3691,52.990482330322266) (3695,52.960845947265625) (276,52.92997360229492) (3357,52.81311798095703) (3227,52.77157974243164) (249,52.76087951660156) (11762,52.75788497924805) (10558,52.75310516357422) (7470,52.740821838378906)
70: (220,55.211246490478516) (173,54.779998779296875)* (233,54.692787170410156) (159,54.6263542175293) (154,54.51236343383789) (436,54.509681701660156) (7,54.45564651489258) (227,54.453914642333984) (230,54.38516616821289) (198,54.36520004272461) (226,54.33975601196289) (982,54.32598114013672) (88,54.29778289794922) (441,54.24872589111328) (857,54.068241119384766) (229,54.058837890625)* (203,53.96632766723633) (969,53.9390983581543) (533,53.878204345703125) (331,53.824615478515625)
71: (917,68.4629898071289)* (506,68.41573333740234) (841,67.95710754394531) (1343,67.82015991210938) (928,67.73915100097656) (937,67.70343780517578) (15,67.6084976196289) (3940,67.44998168945312) (25,67.35382843017578) (1339,67.25790405273438)* (4691,67.25228118896484) (370,67.16319274902344) (1338,67.15023803710938) (956,67.10165405273438) (1358,67.08061218261719) (2975,66.95867919921875) (843,66.95864868164062)* (821,66.92742156982422) (2838,66.80835723876953) (6,66.71353912353516)
72: (288,56.97719192504883) (55,56.73973083496094)* (295,56.62068557739258)* (701,56.5206184387207) (349,56.115047454833984) (299,55.83254623413086)* (301,55.733909606933594) (679,55.21552658081055) (889,55.15999221801758)* (461,55.10582733154297) (455,55.07694625854492) (2523,55.06071090698242) (161,55.051719665527344) (906,55.030426025390625) (320,54.94916534423828)* (544,54.7685546875) (535,54.71812057495117) (258,54.695438385009766) (1243,54.64952087402344) (311,54.64860153198242)
73: (72,53.692630767822266) (72,53.692630767822266) (3768,52.758811950683594) (1014,52.72782516479492) (59,52.34764099121094) (187,52.32487487792969) (1892,52.12705993652344) (1019,51.94142532348633) (997,51.89643478393555)* (1013,51.77067184448242) (193,51.726051330566406) (880,51.64021301269531) (98,51.60349655151367) (1886,51.51270294189453) (1083,51.50361633300781) (1713,51.421878814697266) (159,51.33230972290039) (1885,51.27552032470703) (1298,51.22057342529297) (99,51.14033126831055)
74: (378,66.2732162475586) (930,65.78684997558594) (289,65.73722839355469) (396,65.66746520996094) (518,65.56925964355469)* (966,65.42327880859375) (479,65.37901306152344) (6368,65.31929779052734) (2498,65.28597259521484) (2440,65.28218841552734) (89,65.17420196533203) (356,65.1599349975586) (955,65.11821746826172) (333,65.00460815429688) (67,64.99199676513672) (67,64.99199676513672) (3859,64.98587799072266) (455,64.84342193603516) (972,64.82949829101562) (663,64.77593231201172)
75: (89,53.920833587646484)* (498,53.18294143676758)* (461,53.18172836303711) (302,53.1682014465332)* (291,52.839420318603516) (257,52.55654525756836) (349,52.386436462402344) (704,52.31099319458008) (325,52.25767135620117) (458,52.19696807861328) (318,52.19343185424805) (321,52.18059158325195) (328,52.167091369628906) (680,52.02317810058594) (293,51.96660614013672) (542,51.877403259277344) (531,51.87012481689453)* (468,51.86311340332031) (327,51.82255172729492) (523,51.81470489501953)
76: (1918,61.112281799316406) (2799,60.77850341796875) (410,60.45183181762695) (968,60.341758728027344) (1922,60.30117416381836) (399,60.252525329589844) (1906,60.208038330078125) (5575,60.11070251464844) (5574,60.053401947021484) (413,60.031585693359375) (2102,59.95198440551758)* (9013,59.91533279418945) (400,59.819862365722656) (374,59.662837982177734) (10247,59.620723724365234) (10244,59.50838088989258) (1020,59.44346618652344) (3324,59.41666793823242) (2103,59.30704879760742)* (1029,59.148136138916016)
77: (65,56.776126861572266) (65,56.776126861572266) (228,56.73351287841797) (533,56.569698333740234) (1090,56.46393585205078) (439,56.24198913574219) (1048,56.21110534667969) (154,56.11060333251953) (182,56.09922790527344) (903,55.912540435791016) (1424,55.730995178222656) (217,55.57355499267578) (1400,55.50041580200195) (2544,55.49728012084961) (1375,55.493553161621094) (425,55.46842956542969) (225,55.38200759887695) (2524,55.36159896850586) (221,55.336448669433594) (689,55.218624114990234)*
78: (503,57.04893112182617) (806,57.042335510253906) (10836,56.997718811035156) (2193,56.8974494934082) (9766,56.70185470581055) (162,56.66954040527344) (815,56.56637191772461) (31,56.424861907958984) (1861,56.402835845947266) (3415,56.30663299560547) (370,56.294769287109375) (506,56.26578903198242) (5795,56.242401123046875) (810,56.18867111206055) (3412,56.08879470825195) (2702,56.076080322265625) (5180,56.064109802246094) (1401,56.03746795654297) (779,56.024749755859375) (5800,56.02324676513672)
79: (300,62.39202117919922) (333,62.3011360168457) (288,62.2642822265625)* (292,62.14524841308594)* (67,62.01333999633789) (67,62.01333999633789) (302,61.995784759521484) (701,61.928462982177734) (679,61.66450500488281) (306,61.553688049316406) (55,61.500267028808594) (344,61.3748779296875) (299,61.270992279052734) (349,61.20076370239258) (455,60.933937072753906) (646,60.88140869140625) (310,60.87061309814453) (161,60.83626174926758) (3332,60.731788635253906) (321,60.69972229003906)
80: (844,59.6126823425293) (815,59.47159957885742)* (2200,59.45039367675781)* (817,59.431156158447266) (2192,59.34122848510742)* (829,59.32109832763672) (503,59.29462432861328) (842,59.09757614135742) (833,59.07429504394531) (810,58.997440338134766) (832,58.94208908081055) (822,58.93320846557617) (835,58.930049896240234) (828,58.91448211669922) (814,58.702247619628906) (806,58.60485076904297) (5100,58.59849166870117) (809,58.521018981933594) (4003,58.511173248291016) (2429,58.49843215942383)
81: (267,52.02726364135742) (2226,51.99786376953125)* (2907,51.711219787597656) (4586,51.48352813720703) (2247,51.394569396972656)* (6626,51.280479431152344) (15102,51.20216369628906) (2236,51.100128173828125)* (4344,51.06298828125) (6631,50.9915657043457) (6903,50.97371292114258) (6621,50.959991455078125) (12254,50.91279220581055) (2930,50.885841369628906) (1621,50.8410758972168) (1952,50.76742172241211) (6888,50.67921447753906) (2179,50.67871856689453) (271,50.67091369628906) (2906,50.597164154052734)
82: (4532,63.967830657958984) (418,63.665592193603516) (629,63.61589050292969) (11900,63.54988098144531) (231,63.32310104370117) (199,63.30870819091797) (217,63.26020812988281) (615,63.227420806884766) (618,63.20463943481445) (222,63.16364669799805) (195,63.1030158996582) (9545,63.0651741027832) (602,63.064300537109375) (2279,63.06355667114258)* (205,63.0543098449707) (2572,63.053279876708984) (2139,62.95441436767578) (1949,62.948707580566406) (1944,62.92084884643555) (196,62.90146255493164)
83: (11455,64.32437133789062) (506,63.86943435668945) (2339,63.62454605102539)* (1126,63.621055603027344) (2338,63.613155364990234)* (6952,63.526832580566406) (3472,63.44448471069336) (15250,63.44179916381836) (4600,63.4141960144043) (6961,63.394527435302734) (15259,63.34535217285156) (1743,63.22042465209961) (15251,63.194488525390625) (15254,63.17909240722656) (6960,63.16139221191406) (1285,63.14158630371094) (4548,63.026329040527344) (15252,63.011531829833984) (723,63.011009216308594) (5447,62.995689392089844)
84: (1803,53.40058898925781)* (952,53.319480895996094) (951,52.97080612182617) (2797,52.467018127441406) (2789,52.32646942138672) (1412,52.16199493408203)* (2790,52.054176330566406) (1360,52.044700622558594)* (234,51.91730880737305) (1372,51.906585693359375) (2787,51.899879455566406) (230,51.8731689453125) (2344,51.87038803100586)* (982,51.788291931152344) (2363,51.77486801147461) (1808,51.7071647644043) (710,51.677005767822266) (2595,51.651695251464844) (928,51.61030197143555)* (1044,51.60872268676758)*
85: (707,57.92060470581055) (163,57.52819061279297) (234,57.43529510498047) (198,57.38096618652344) (220,57.06004333496094) (226,57.01117706298828)* (614,56.937808990478516) (1131,56.86769485473633) (706,56.727142333984375) (843,56.7252197265625) (917,56.69684982299805) (1119,56.678619384765625) (1412,56.59086227416992) (154,56.58712387084961) (188,56.555274963378906) (920,56.459468841552734) (533,56.45722579956055) (227,56.36452865600586) (1812,56.35382080078125) (186,56.30671691894531)
86: (503,58.52629089355469) (806,58.1558723449707) (810,57.909271240234375)* (5100,57.400779724121094) (2850,57.367156982421875) (816,57.323699951171875) (835,57.26402282714844) (834,57.05832290649414) (808,57.022377014160156) (818,56.93512725830078) (923,56.80511474609375) (768,56.704288482666016) (1195,56.697242736816406) (1858,56.66813659667969) (1672,56.661624908447266) (832,56.65944290161133) (846,56.6443977355957) (2576,56.63441848754883) (953,56.61497497558594) (1188,56.5442008972168)
87: (289,65.67862701416016)* (89,65.25613403320312) (292,65.21084594726562)* (701,64.94493865966797) (291,64.72606658935547) (300,64.71407318115234)* (55,64.66641998291016) (157,64.65179443359375) (299,64.59454345703125) (333,64.47296142578125) (455,64.3180923461914) (265,64.10179138183594)* (306,64.03514862060547) (679,63.9798698425293) (360,63.95872497558594) (344,63.86985778808594) (461,63.678802490234375) (1475,63.63535690307617) (251,63.59539794921875) (2523,63.5690803527832)
88: (4079,58.31261444091797) (2541,58.2662353515625) (222,58.118980407714844) (1944,58.06306838989258)* (434,57.804996490478516) (8649,57.76420974731445) (618,57.756195068359375) (3279,57.69232177734375) (2424,57.60986328125)* (2139,57.556758880615234) (6836,57.355072021484375) (2584,57.283023834228516) (12753,57.2621955871582) (612,57.213287353515625) (615,57.162960052490234) (6205,57.13399124145508) (3068,57.08506393432617) (4064,57.0762939453125) (1164,57.07483673095703) (6910,57.07339096069336)
89: (498,55.58580780029297)* (486,54.2337646484375)* (466,54.10192108154297) (1043,54.040916442871094) (461,53.951744079589844) (344,53.81886672973633) (540,53.79758834838867) (324,53.769256591796875) (1185,53.655731201171875) (693,53.64958190917969)* (481,53.591453552246094) (544,53.49977493286133) (679,53.431739807128906) (288,53.41677474975586) (1670,53.38918685913086) (2619,53.306514739990234) (681,53.304039001464844) (1034,53.21381759643555) (537,53.05314254760742) (1045,53.02693557739258)
90: (1694,68.80110931396484) (945,68.25460815429688) (8555,67.95552062988281) (1686,67.59075927734375) (5810,67.56185913085938) (5375,67.48440551757812) (718,67.26046752929688) (1489,67.23263549804688) (5267,67.04883575439453) (3611,66.98699951171875) (1244,66.96253967285156)* (8372,66.87984466552734) (3062,66.8675765991211) (157,66.67984771728516) (1462,66.62358856201172) (3217,66.60902404785156) (9820,66.52704620361328) (910,66.47892761230469) (1464,66.39787292480469) (3896,66.3661880493164)
91: (2470,59.784366607666016)* (1709,58.88140869140625) (3289,58.797664642333984) (5299,58.586181640625) (2043,58.41244125366211)* (1837,58.404502868652344) (6158,58.19717788696289) (10164,57.99471664428711) (3280,57.990257263183594) (1083,57.55283737182617) (2472,57.399391174316406)* (4123,57.37759017944336) (5913,57.30368423461914) (3511,57.280277252197266) (2039,57.177391052246094) (603,57.17403793334961) (5295,57.172054290771484) (11206,57.133766174316406) (879,57.09294128417969) (8291,57.045528411865234)
92: (374,61.80895233154297) (3193,61.474632263183594) (89,60.88502502441406)* (375,60.78248596191406) (3494,60.77167892456055) (7530,60.73987579345703) (397,60.73890686035156) (4024,60.63616943359375) (7160,60.63508605957031) (4257,60.618927001953125) (4920,60.599754333496094) (487,60.542205810546875) (289,60.523685455322266)* (7,60.45100021362305) (1705,60.3270263671875) (2035,60.30878829956055) (1501,60.19933319091797) (4922,60.1871337890625) (3320,60.163211822509766) (4927,60.133846282958984)
94: (618,46.15397644042969) (1400,45.99866485595703) (228,45.98798370361328) (229,45.97114562988281) (416,45.93472671508789) (425,45.93306350708008) (1155,45.89501190185547) (1390,45.859107971191406) (703,45.79524612426758) (629,45.785789489746094) (4064,45.767913818359375) (622,45.69943618774414) (207,45.68069076538086) (424,45.61514663696289)* (1090,45.61123275756836) (203,45.57331466674805)* (615,45.54450607299805) (437,45.471336364746094) (3259,45.471065521240234) (4384,45.45107650756836)
95: (466,57.92859649658203)* (544,57.54927062988281) (291,57.367618560791016)* (55,57.30814743041992)* (464,57.222530364990234) (2020,57.059078216552734) (498,57.028873443603516)* (67,56.950721740722656)* (67,56.950721740722656)* (523,56.91585159301758) (325,56.908206939697266) (1042,56.723819732666016) (528,56.66192626953125)* (802,56.65608596801758) (458,56.65135192871094) (318,56.57298278808594) (680,56.450279235839844) (1452,56.431617736816406) (903,56.423404693603516) (686,56.38490676879883)*
