userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,52.79021453857422)* (1001,52.75762939453125) (187,52.40057373046875) (1073,51.84886932373047) (59,51.71406555175781)* (997,51.6760368347168) (3201,51.58904266357422) (1014,51.57904052734375) (1013,51.575965881347656) (1098,51.54730224609375) (998,51.487403869628906) (1892,51.487274169921875) (157,51.4640998840332) (3768,51.35833740234375) (193,51.30999755859375) (3303,51.30072021484375) (993,51.288414001464844) (601,51.25959014892578) (1062,51.16664505004883) (877,51.15925598144531)
61: (261,46.60918426513672)* (227,46.465423583984375)* (1740,46.381141662597656) (575,46.209598541259766) (5745,46.090415954589844) (1242,46.03746795654297) (8592,46.002803802490234) (694,45.923622131347656) (10969,45.86949157714844) (683,45.8583869934082) (3112,45.77577590942383) (1763,45.743804931640625)* (270,45.714900970458984)* (2419,45.68293762207031) (5790,45.63451385498047) (5452,45.62449264526367) (2632,45.6157341003418) (1464,45.61460876464844) (985,45.60327911376953) (3110,45.53807067871094)
62: (72,52.33586883544922)* (72,52.33586883544922)* (229,51.01849365234375) (1104,50.68955993652344) (511,50.6889762878418) (159,50.66814041137695) (172,50.44968795776367) (1075,50.28740692138672) (7,50.26155471801758) (377,50.10196304321289) (969,50.091617584228516) (1061,50.05218505859375) (227,49.942054748535156)* (166,49.904502868652344) (486,49.89946746826172) (3046,49.851951599121094) (1394,49.8407096862793) (1379,49.8262939453125) (1001,49.768463134765625) (1098,49.697364807128906)
63: (959,55.86696243286133)* (917,55.853450775146484)* (2343,55.462364196777344) (1249,55.2833251953125) (234,55.26298904418945)* (1369,55.12705993652344) (1513,55.08771514892578) (220,54.979736328125) (176,54.96513748168945) (533,54.923431396484375) (2347,54.87690353393555) (982,54.62491989135742) (198,54.59977340698242) (614,54.598880767822266)* (724,54.509315490722656) (2346,54.44744110107422) (951,54.426368713378906) (230,54.29727554321289) (159,54.210933685302734)* (854,54.17937088012695)*
64: (9271,50.92477035522461) (6004,50.904762268066406) (263,50.845096588134766) (3158,50.39909362792969) (578,50.32398986816406) (1844,50.169403076171875)* (11652,50.08440399169922) (2292,50.03092575073242) (8975,49.96925735473633) (610,49.877384185791016) (1694,49.85166931152344) (7685,49.75579833984375) (69,49.744972229003906) (69,49.744972229003906) (1770,49.73283767700195) (3303,49.665462493896484) (3003,49.62773132324219) (1883,49.61275863647461) (15920,49.605255126953125) (1893,49.52726364135742)
65: (486,58.8368034362793) (1044,58.72348403930664) (230,58.608985900878906) (497,58.59287643432617)* (500,58.5247917175293) (1672,58.5015983581543) (1186,58.485137939453125) (412,58.31193542480469) (488,58.293235778808594)* (779,58.26704788208008) (198,58.255401611328125) (830,58.2492790222168) (978,58.21131896972656) (1179,58.204139709472656) (7,57.81303787231445) (499,57.81052780151367) (3712,57.801300048828125) (537,57.758819580078125) (2850,57.71160125732422) (490,57.680938720703125)
66: (7343,52.662837982177734) (5258,52.53584289550781) (5260,52.308807373046875) (9253,52.14049530029297) (3768,52.03224182128906) (3201,52.00754928588867) (9256,51.84626770019531) (1890,51.648170471191406)* (999,51.62135696411133) (7342,51.56019592285156) (1017,51.49711990356445) (7347,51.451839447021484) (3281,51.41779708862305) (1079,51.40108108520508) (5833,51.390472412109375) (2559,51.38746643066406) (9254,51.37726974487305) (9252,51.267032623291016) (3303,51.255496978759766) (68,51.23763656616211)*
68: (289,50.10658645629883)* (349,49.83072280883789)* (157,49.78556823730469) (55,49.4216423034668) (302,49.327667236328125)* (310,49.27381134033203) (294,49.03440856933594)* (333,49.02997589111328) (525,48.9481201171875) (461,48.89350891113281) (314,48.881351470947266)* (468,48.847564697265625)* (329,48.73617172241211)* (475,48.724090576171875) (161,48.691864013671875) (331,48.608219146728516) (679,48.60110855102539) (352,48.59089279174805) (318,48.537696838378906) (1037,48.53318786621094)
69: (619,53.87882614135742) (757,53.626312255859375) (2923,53.4052619934082) (3707,53.37165069580078) (3686,53.22496032714844) (617,53.1797981262207) (748,53.15038299560547) (7665,53.11795425415039) (1236,53.0245361328125) (11204,52.99713897705078) (3317,52.86420440673828) (10554,52.82841873168945) (3227,52.820125579833984) (2921,52.72177505493164) (3673,52.68935012817383) (10555,52.64727783203125) (3691,52.63315200805664) (1941,52.61415481567383) (1155,52.596832275390625) (629,52.531944274902344)
70: (227,47.55537414550781) (229,47.51191711425781)* (220,47.21882247924805) (88,47.179203033447266) (533,47.17171096801758) (154,47.169761657714844) (65,47.05448532104492) (65,47.05448532104492) (198,47.01188278198242) (173,47.00957107543945)* (56,46.9839973449707) (56,46.9839973449707) (159,46.94802474975586) (226,46.90415573120117) (969,46.840492248535156) (230,46.82439041137695) (7,46.77428436279297) (868,46.76201629638672)* (1090,46.70931625366211)* (377,46.531150817871094)
71: (917,58.0466194152832)* (841,57.75768280029297) (954,57.13626480102539) (1358,56.94517517089844) (2746,56.77830505371094) (843,56.67166519165039)* (710,56.588356018066406) (1274,56.52664566040039) (1369,56.431095123291016) (1360,56.302978515625) (198,56.19386291503906) (4500,56.13861846923828) (956,56.076416015625) (1353,55.989315032958984) (928,55.9327392578125) (947,55.917572021484375) (6,55.91024398803711) (846,55.88928985595703) (953,55.84790802001953) (1339,55.82807922363281)*
72: (288,51.513919830322266) (295,51.50358200073242)* (701,51.49919509887695) (55,51.411376953125)* (349,51.21894836425781) (461,50.518592834472656) (161,50.497222900390625) (299,50.39639663696289)* (544,50.358577728271484) (352,50.2433967590332) (679,50.21278762817383) (301,50.14053726196289) (320,50.05925369262695)* (906,50.042762756347656) (318,50.018856048583984) (903,49.91156005859375) (535,49.86127853393555) (325,49.75895309448242) (323,49.65128707885742) (2523,49.60144805908203)
73: (72,55.92905044555664) (72,55.92905044555664) (187,55.03898239135742) (1014,54.36806869506836) (1534,54.35503005981445) (1083,54.30598831176758) (193,54.28742599487305) (1707,54.191162109375) (59,54.11801528930664) (1886,53.954315185546875) (997,53.89629364013672)* (3768,53.877197265625) (1713,53.8651123046875) (1892,53.820316314697266) (515,53.66658401489258) (159,53.615474700927734) (194,53.590858459472656) (511,53.56153106689453) (1079,53.55434036254883) (880,53.54843521118164)
74: (406,57.355770111083984) (356,56.83259582519531) (8372,56.47709274291992) (378,56.408599853515625) (6368,56.34341812133789) (727,56.17228698730469) (479,56.082435607910156) (2449,56.0804557800293) (396,56.052879333496094) (930,56.04717254638672) (518,56.046085357666016)* (3864,55.92962646484375) (1857,55.85271453857422) (3557,55.82732391357422) (966,55.75706100463867) (12138,55.72190856933594) (1432,55.72011947631836) (5249,55.56754684448242) (457,55.44679260253906) (2067,55.42710876464844)*
75: (89,54.85253143310547)* (461,54.432533264160156) (302,54.111263275146484)* (498,53.92948532104492)* (704,53.809391021728516) (325,53.45188522338867) (523,53.386348724365234) (328,53.36430358886719) (291,53.33677291870117) (293,53.31623458862305) (318,53.295799255371094) (903,53.27235412597656) (349,53.26774597167969) (680,53.125091552734375) (257,53.05963897705078) (686,52.98821258544922) (458,52.92626190185547) (528,52.921302795410156) (681,52.92046356201172) (531,52.848323822021484)*
76: (8398,66.3597640991211) (4558,66.14952087402344) (4137,65.48673248291016) (2103,65.42935180664062)* (399,65.34265899658203) (1918,65.2488021850586) (400,65.1693344116211) (2799,65.15397644042969) (502,64.97502899169922) (676,64.94056701660156) (9567,64.86450958251953) (3367,64.79029083251953) (5999,64.69772338867188) (10865,64.63729095458984) (413,64.63121795654297) (10978,64.62389373779297) (1906,64.60466766357422) (409,64.5479965209961) (5574,64.5042724609375) (669,64.47599792480469)
77: (228,51.9728889465332) (1375,51.82182312011719) (182,51.7772102355957) (65,51.77681350708008) (65,51.77681350708008) (298,51.312744140625) (425,51.256591796875) (1090,51.183677673339844) (533,51.17253875732422) (689,51.15951919555664)* (903,51.15179443359375) (1048,51.133121490478516) (683,51.08417510986328) (1400,51.03152084350586) (716,51.0098762512207) (221,50.986759185791016) (316,50.9819221496582) (2544,50.81140899658203) (154,50.80893325805664) (225,50.80309295654297)
78: (162,61.59641647338867) (1099,61.298885345458984) (5069,61.21658706665039) (2702,61.182838439941406) (2193,61.1752815246582) (1401,61.13725280761719) (407,61.11393356323242) (777,61.10633087158203) (5807,61.0059814453125) (13637,61.005252838134766) (3720,60.912662506103516) (45,60.83282470703125) (758,60.823768615722656) (3548,60.77671432495117) (512,60.72412109375) (1191,60.701786041259766) (2824,60.64786148071289) (8910,60.530094146728516) (2667,60.51632308959961) (1700,60.467529296875)
79: (300,52.11473846435547) (701,52.0717887878418) (288,52.01144027709961)* (333,51.95637512207031) (292,51.896697998046875)* (306,51.76563262939453) (67,51.747276306152344) (67,51.747276306152344) (302,51.71478271484375) (344,51.416465759277344) (349,51.39578628540039) (679,51.38576889038086) (161,51.3829345703125) (55,51.34394073486328) (455,51.16529846191406) (310,50.94636535644531) (299,50.88155746459961) (903,50.8209228515625)* (523,50.649112701416016) (913,50.593868255615234)
80: (2192,62.31005096435547)* (1559,62.13240051269531) (1678,61.965980529785156) (2200,61.840858459472656)* (809,61.68674087524414) (1551,61.627647399902344) (5066,61.60868835449219) (1853,61.592830657958984) (829,61.53751754760742) (500,61.51411437988281) (4503,61.48851013183594) (2850,61.4323616027832) (814,61.42974853515625) (815,61.42908477783203)* (3807,61.42671203613281) (5968,61.37415313720703) (3812,61.37009811401367) (839,61.3614501953125) (832,61.3549690246582) (1192,61.32577133178711)
81: (2247,45.291481018066406)* (4344,45.18425369262695) (2236,45.08668518066406)* (3227,44.88164520263672) (267,44.84961700439453) (2226,44.311702728271484)* (6626,44.23325729370117) (6618,44.20907974243164) (6288,44.20695495605469) (2179,44.140052795410156) (6636,43.940067291259766) (2924,43.92326736450195) (15102,43.855003356933594) (1614,43.837162017822266) (5041,43.79020309448242) (1543,43.774383544921875) (6621,43.62594223022461) (2698,43.618682861328125) (4586,43.59872055053711) (7766,43.591575622558594)
82: (9032,50.54404067993164) (2139,50.5214958190918) (5414,50.340389251708984) (195,50.23551940917969) (2416,50.20777130126953) (6217,50.16818618774414) (2279,50.153926849365234)* (196,50.04811477661133) (1944,50.03570556640625) (12410,49.9642333984375) (3693,49.95983123779297) (1947,49.873783111572266) (629,49.82146072387695) (1171,49.80787658691406) (217,49.80282974243164) (2584,49.75803756713867) (5027,49.7198486328125) (7274,49.70115661621094) (223,49.69926452636719) (3689,49.68888473510742)
83: (4928,48.69571304321289) (5238,48.6357536315918) (1136,48.5764274597168) (6708,48.280696868896484) (1124,48.27336120605469) (4649,48.09941482543945) (8427,47.94597625732422) (2338,47.90202331542969)* (1178,47.8745002746582) (1123,47.787471771240234) (7142,47.72766876220703) (592,47.616004943847656) (5787,47.59581756591797) (2044,47.54327392578125) (7111,47.41825485229492) (1220,47.37630081176758) (8658,47.36248779296875) (8699,47.28274154663086) (11636,47.25053405761719) (6571,47.245235443115234)
84: (1803,56.0109748840332)* (952,55.283084869384766) (1412,55.23660659790039)* (841,55.03359603881836) (1360,54.98501968383789)* (1372,54.9034423828125) (2787,54.820865631103516) (4180,54.79658889770508) (951,54.66182327270508) (2790,54.59622573852539) (1808,54.42782211303711) (928,54.401458740234375)* (2834,54.362022399902344) (234,54.314369201660156) (4460,54.29932403564453) (710,54.23508071899414) (1810,54.19696807861328) (227,54.18379592895508) (956,54.15057373046875) (163,54.1482048034668)*
85: (707,58.436790466308594) (234,58.331748962402344) (198,57.9061164855957) (220,57.51426696777344) (614,57.42827606201172) (226,57.39004898071289)* (706,57.38491439819336) (1206,57.31291961669922) (917,57.23198699951172) (1412,57.23014831542969) (1119,57.226585388183594) (920,57.20841979980469) (1513,57.15968322753906) (1131,57.109100341796875) (163,57.08328628540039) (227,56.964359283447266) (1974,56.96215057373047) (1406,56.93122100830078) (383,56.790000915527344) (436,56.73806381225586)
86: (816,61.74100875854492) (503,61.50632858276367) (2196,61.34199905395508) (1188,61.334373474121094) (808,61.327693939208984) (2850,61.25071334838867) (818,61.11659240722656) (1195,61.10445785522461) (2186,61.005332946777344) (953,60.97068405151367) (45,60.932533264160156) (1853,60.90864181518555) (768,60.82663345336914) (2192,60.73630905151367) (4166,60.71683120727539) (1044,60.703086853027344) (832,60.68485641479492) (1180,60.67173767089844) (5667,60.576927185058594) (835,60.570430755615234)
87: (289,49.90020751953125)* (701,49.61581039428711) (157,49.318145751953125) (89,49.299861907958984) (292,49.2769775390625)* (265,49.207481384277344)* (251,49.05059814453125) (300,48.95466995239258)* (55,48.933982849121094) (455,48.84608840942383) (360,48.83857727050781) (291,48.83201599121094) (306,48.75487518310547) (1475,48.57638931274414) (1556,48.57387924194336) (786,48.538780212402344) (333,48.5201301574707) (679,48.50294876098633) (299,48.48165512084961) (5767,48.45859146118164)
88: (222,50.896976470947266) (1504,50.61623764038086) (1944,50.4921875)* (418,50.406288146972656) (632,50.39598083496094) (2139,50.320587158203125) (615,50.30189895629883) (206,50.21980667114258) (205,50.197818756103516) (618,50.18684768676758) (1976,50.168212890625) (3693,50.05580520629883) (196,50.035606384277344)* (416,50.02941131591797) (2542,50.016357421875) (434,50.0140495300293) (4079,50.008453369140625) (197,50.00762939453125) (227,49.9921760559082) (2541,49.92665100097656)
89: (498,58.69438552856445)* (540,57.79096984863281) (486,57.54031753540039)* (344,57.50326156616211) (466,57.49519729614258) (1043,57.482662200927734) (230,57.11052703857422) (324,57.07236099243164) (481,56.955596923828125) (461,56.83728790283203) (537,56.82897186279297) (679,56.76787185668945) (693,56.75091552734375)* (536,56.741363525390625) (499,56.72663116455078) (288,56.685646057128906) (470,56.64508056640625) (1185,56.64384841918945) (816,56.635005950927734) (681,56.4959831237793)
90: (1433,48.54832077026367) (1694,48.437705993652344) (250,48.37422561645508) (245,48.207820892333984) (8372,48.16607666015625) (157,48.136043548583984) (1740,48.06343460083008) (1686,48.02533721923828) (1489,47.89969253540039) (730,47.864158630371094) (3063,47.849910736083984) (3611,47.7785758972168) (6529,47.75707244873047) (4543,47.72159194946289) (2068,47.698612213134766) (3462,47.69699478149414) (959,47.69392776489258) (1130,47.683494567871094) (1244,47.68086242675781)* (910,47.46436309814453)
91: (3432,57.32930374145508) (875,56.572349548339844) (10164,56.28837966918945) (3431,56.151885986328125) (2470,55.916011810302734)* (1709,55.823551177978516) (2472,55.71831512451172)* (9540,55.654056549072266) (9338,55.60383605957031) (6189,55.571590423583984) (3451,55.513797760009766) (9345,55.47848129272461) (3454,55.38792037963867) (3435,55.383338928222656) (7343,55.37775802612305) (861,55.37638473510742) (8668,55.306522369384766) (1083,55.24305725097656) (5299,55.2153434753418) (3280,55.12975311279297)
92: (2179,53.61979675292969) (278,52.96458053588867) (2247,52.477352142333984) (1613,52.37977600097656) (2226,52.070762634277344) (330,51.890899658203125) (2905,51.78666687011719) (6618,51.778663635253906) (2236,51.71158218383789) (5988,51.5297737121582) (1433,51.39420700073242) (483,51.36028289794922) (13292,51.320030212402344) (331,51.313663482666016) (89,51.310237884521484)* (2919,51.28310012817383) (289,51.249855041503906)* (9689,51.201416015625) (157,51.12939453125) (2251,51.03671646118164)
94: (203,47.611019134521484)* (196,47.42204284667969) (615,47.37269592285156) (225,47.3333854675293) (416,47.20106887817383) (206,47.166725158691406) (425,47.15310287475586) (599,47.0562744140625)* (1390,46.983558654785156) (709,46.90226745605469) (3693,46.87849426269531) (1155,46.87423324584961) (1090,46.85956573486328) (2938,46.847984313964844) (59,46.81412124633789)* (618,46.81288528442383) (207,46.78880310058594) (228,46.78642272949219) (757,46.76919174194336) (863,46.70796203613281)
95: (466,53.52450180053711)* (325,53.194252014160156) (523,52.82923889160156) (544,52.812782287597656) (464,52.55293655395508) (686,52.51292419433594)* (55,52.512027740478516)* (318,52.47577667236328) (528,52.41983413696289)* (543,52.31776428222656)* (458,52.29652786254883) (291,52.275997161865234)* (293,52.27592086791992) (802,52.25505828857422) (67,52.22190475463867)* (67,52.22190475463867)* (908,52.21251678466797) (352,52.131038665771484) (646,52.06273651123047) (320,52.00678253173828)
