userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
2: (51,15.361922264099121)* (1394,15.346834182739258) (70,15.246964454650879)* (1001,15.058014869689941) (1073,15.03543472290039) (157,14.58851146697998) (155,14.258397102355957) (4308,14.117077827453613) (238,14.063812255859375) (1836,14.017176628112793) (1062,13.817917823791504) (159,13.4962739944458) (59,13.381601333618164)* (187,13.324319839477539) (1098,13.281108856201172) (1156,13.082818984985352) (1014,13.037276268005371) (3768,12.998406410217285) (511,12.923308372497559) (3201,12.896687507629395)
61: (5745,14.797934532165527) (261,14.342351913452148)* (7826,13.585015296936035) (5754,13.526529312133789) (4618,13.462203979492188) (5453,13.431400299072266) (11766,13.105977058410645) (1761,12.839212417602539)* (1763,12.820671081542969)* (1135,12.682271957397461) (4716,12.672147750854492) (270,12.597054481506348)* (4260,12.399738311767578) (17994,12.39642333984375) (2988,12.354333877563477) (17999,12.326411247253418) (18002,12.239505767822266) (17998,12.217545509338379) (4819,12.197779655456543) (18000,12.160903930664062)
62: (72,15.379983901977539)* (72,15.379983901977539)* (511,13.530717849731445) (3046,13.50423526763916) (6439,13.456928253173828) (183,13.268506050109863) (166,13.206193923950195) (229,13.186505317687988) (155,12.807040214538574) (159,12.791428565979004) (1787,12.630733489990234)* (1075,12.627976417541504) (1151,12.54619312286377) (185,12.53597640991211) (722,12.38753890991211) (1109,12.360132217407227) (1001,12.321702003479004) (1104,12.31775951385498) (7157,12.272150039672852) (486,12.259413719177246)
63: (1249,14.579853057861328) (959,14.405778884887695)* (2343,13.350050926208496) (732,13.017024993896484) (2346,12.969655990600586) (1369,12.943597793579102) (176,12.896936416625977) (234,12.746281623840332)* (2347,12.681686401367188) (2787,12.618317604064941) (917,12.607434272766113)* (724,12.1608304977417) (951,12.118144035339355) (1372,12.0584135055542) (1513,11.835689544677734) (1366,11.603934288024902) (159,11.5508394241333)* (533,11.481565475463867) (1703,11.4004487991333) (2342,11.29100227355957)
64: (578,15.721518516540527) (601,13.819554328918457)* (69,13.725872039794922) (69,13.725872039794922) (6585,13.554000854492188) (1844,13.253979682922363)* (1620,13.142918586730957) (610,13.072649002075195) (2605,12.547761917114258) (15086,12.428110122680664) (748,12.357685089111328) (3992,12.180154800415039) (6004,12.038827896118164) (7685,11.992177963256836) (331,11.94643497467041) (2668,11.9376220703125) (8802,11.817228317260742) (1098,11.79366397857666) (3158,11.747345924377441) (10358,11.7125244140625)
65: (488,14.162920951843262)* (830,14.115498542785645) (497,13.889045715332031)* (1672,13.879558563232422) (486,13.850310325622559) (500,13.57103157043457) (2956,12.92035961151123) (811,12.829683303833008) (536,12.794218063354492) (493,12.76871395111084) (1044,12.733221054077148) (1905,12.720545768737793) (507,12.666390419006348) (537,12.639849662780762) (2940,12.619514465332031) (378,12.600838661193848) (198,12.471900939941406) (519,12.437459945678711) (1179,12.432088851928711) (514,12.29380989074707)
66: (91,16.328527450561523) (3768,16.30194664001465) (3920,15.887421607971191) (7347,15.8693265914917) (1004,15.703232765197754) (68,15.694750785827637)* (68,15.694750785827637)* (1890,15.504985809326172)* (2937,15.415188789367676) (1017,15.132916450500488) (82,15.131832122802734) (2562,14.947341918945312) (5260,14.895570755004883) (995,14.85767936706543) (1897,14.85336685180664)* (61,14.833416938781738)* (85,14.816295623779297)* (2559,14.753752708435059) (193,14.720863342285156) (6784,14.698923110961914)
68: (468,11.724071502685547)* (310,11.631061553955078) (329,11.574942588806152)* (331,11.451447486877441) (525,11.426594734191895) (314,11.302867889404297)* (349,11.142680168151855)* (294,10.888307571411133)* (545,10.849773406982422) (302,10.750765800476074)* (157,10.691472053527832) (55,10.68474292755127) (907,10.678439140319824) (475,10.55417251586914) (485,10.515345573425293) (289,10.41244888305664)* (1444,10.297102928161621) (1042,9.977836608886719) (1613,9.971490859985352) (4566,9.941922187805176)
69: (1620,14.327258110046387) (2923,14.212769508361816) (3693,14.176521301269531) (617,13.860761642456055) (2921,13.814926147460938) (3707,13.727439880371094) (7665,13.666401863098145) (1946,13.622967720031738)* (3702,13.498221397399902) (88,13.479840278625488) (249,13.459473609924316) (5883,13.415287017822266) (3695,13.26651382446289) (5048,13.160239219665527) (3691,12.834793090820312) (748,12.807832717895508) (3686,12.640966415405273) (2716,12.605234146118164) (6226,12.53123664855957) (3673,12.500635147094727)
70: (88,13.546232223510742) (969,13.351725578308105) (1090,13.298234939575195)* (220,13.295748710632324) (424,12.729080200195312) (533,12.709085464477539) (229,12.466654777526855)* (716,12.465597152709961) (1978,12.442581176757812)* (226,12.3930025100708) (198,12.328747749328613) (2821,12.249340057373047) (1099,12.228118896484375) (173,12.187821388244629)* (1512,12.127642631530762) (1400,12.077908515930176) (250,12.05422592163086) (432,11.933252334594727)* (227,11.860830307006836) (208,11.75715446472168)
71: (928,15.854012489318848) (917,15.701412200927734)* (5585,14.492705345153809) (943,14.45390510559082) (1338,14.238960266113281) (1339,13.820733070373535)* (710,13.567706108093262) (1358,13.561505317687988) (942,13.472658157348633) (937,13.419164657592773) (953,13.418997764587402) (2838,13.328425407409668) (2975,13.231389999389648) (4608,13.22828483581543) (947,13.223292350769043) (963,13.190240859985352) (25,13.18674373626709) (15,13.172113418579102) (2763,13.046090126037598) (1372,12.865240097045898)
72: (295,12.155191421508789)* (55,12.023918151855469)* (701,11.997756958007812) (349,11.815326690673828) (288,11.783659934997559) (299,11.431131362915039)* (301,11.131478309631348) (906,11.093929290771484) (320,11.091414451599121)* (535,10.917793273925781) (314,10.52185344696045) (679,10.320709228515625) (318,10.284659385681152) (352,10.251441955566406) (296,10.22951889038086)* (461,10.229391098022461) (326,10.08640193939209) (1580,10.08011531829834) (323,10.016139030456543) (544,9.995330810546875)
73: (72,15.736540794372559) (72,15.736540794372559) (75,15.231565475463867) (75,15.231565475463867) (880,15.024418830871582) (1713,14.794544219970703) (187,14.507370948791504) (1799,14.266722679138184) (59,14.244453430175781) (1014,14.122499465942383) (997,13.9757661819458)* (1886,13.922109603881836) (159,13.919264793395996) (3768,13.91915225982666) (6241,13.918643951416016) (1072,13.836682319641113) (1079,13.772261619567871) (1061,13.713603019714355) (1019,13.6467866897583) (153,13.635576248168945)
74: (378,13.646510124206543) (727,13.641366958618164) (479,12.882570266723633) (1475,12.782416343688965) (457,12.75533390045166) (455,12.530712127685547) (2645,12.4664888381958) (1432,12.296853065490723) (180,12.201201438903809) (459,12.149199485778809) (253,12.050793647766113) (1601,12.049043655395508) (1859,12.038588523864746) (3568,12.027984619140625) (3307,11.970964431762695) (2031,11.937455177307129) (3311,11.8926420211792) (389,11.876175880432129) (518,11.859007835388184)* (377,11.826800346374512)
75: (461,12.512568473815918) (89,12.338250160217285)* (498,12.19614315032959)* (302,11.903728485107422)* (458,11.659278869628906) (704,11.368555068969727) (686,10.888991355895996) (324,10.874473571777344) (2020,10.793161392211914) (1673,10.676007270812988) (528,10.658803939819336) (1047,10.64056396484375) (681,10.637113571166992) (325,10.588260650634766) (1456,10.576690673828125)* (525,10.406193733215332) (349,10.253104209899902) (321,10.231658935546875) (328,10.225114822387695) (291,10.223258972167969)
76: (5089,16.418607711791992) (374,15.399991035461426) (399,14.787093162536621) (1918,14.512310981750488) (381,14.37681770324707) (3324,14.17306137084961) (5565,14.106369018554688) (10244,13.901542663574219) (409,13.683099746704102) (8392,13.650992393493652) (395,13.612022399902344) (5563,13.586700439453125) (10233,13.571460723876953) (1906,13.5547513961792) (4980,13.528550148010254) (10228,13.4949369430542) (2102,13.335030555725098)* (2798,13.33115291595459) (9576,13.308478355407715) (2804,13.277859687805176)
77: (1048,15.233709335327148) (1090,14.943159103393555) (1400,14.87321662902832) (716,14.480746269226074) (228,14.332786560058594) (1106,14.151619911193848) (3400,14.0546875) (1520,13.958168029785156) (425,13.85869026184082) (3293,13.675381660461426) (709,13.187297821044922) (428,13.157652854919434) (443,13.118267059326172) (2601,13.098840713500977) (1517,12.945199966430664)* (4115,12.83983039855957) (1648,12.77216625213623) (533,12.685749053955078) (2821,12.658989906311035) (3370,12.613178253173828)
78: (233,13.46411418914795) (4863,13.25904655456543) (238,13.052385330200195) (512,12.937353134155273) (1099,12.922852516174316) (4316,12.860377311706543) (3548,12.244407653808594) (1131,12.056051254272461) (2605,12.036943435668945) (517,11.92733383178711) (81,11.92518424987793) (5966,11.82119083404541) (1701,11.675548553466797) (4858,11.613712310791016) (758,11.601993560791016) (4859,11.590853691101074) (4861,11.541548728942871) (4856,11.53194808959961) (8915,11.513677597045898) (1116,11.474020957946777)
79: (701,13.258020401000977) (302,13.07501220703125) (455,12.97762680053711) (288,12.968378067016602)* (292,12.90109634399414)* (320,12.881592750549316) (342,12.868559837341309) (300,12.756063461303711) (301,12.677919387817383) (333,12.629149436950684) (310,12.59229850769043) (349,12.456138610839844) (306,12.277792930603027) (67,12.27263069152832) (67,12.27263069152832) (456,12.191302299499512) (326,12.067976951599121) (344,12.05074405670166) (538,12.027724266052246) (1052,11.878960609436035)
80: (2192,14.966381072998047)* (845,14.0289945602417) (3548,13.93564510345459) (2586,13.89753246307373) (832,13.86928653717041) (1552,13.510202407836914) (2621,13.472007751464844) (8277,13.435072898864746) (2429,13.431920051574707) (4166,13.425982475280762) (5968,13.423534393310547) (4942,13.366957664489746) (4096,13.203369140625) (2200,13.125)* (1550,13.116331100463867) (4938,13.085833549499512) (768,13.074820518493652)* (1561,13.007174491882324) (815,12.931570053100586)* (4944,12.929239273071289)
81: (4344,14.256478309631348) (6626,13.347538948059082) (4500,12.93461799621582) (2906,12.740643501281738) (8160,12.642086029052734) (4701,12.467338562011719) (4509,12.07568073272705) (4506,12.06766414642334) (4496,12.066862106323242) (4498,12.063240051269531) (4511,12.050334930419922) (1434,12.036792755126953) (4505,12.032698631286621) (4507,11.997060775756836) (6288,11.98567008972168) (4501,11.98481559753418) (4508,11.896865844726562) (15102,11.856757164001465) (12243,11.854808807373047) (8159,11.805983543395996)
82: (231,14.927495002746582) (1954,14.835973739624023) (5414,14.067237854003906) (1163,14.037786483764648) (5027,13.72929859161377) (618,13.55904483795166) (236,13.452093124389648) (13669,13.432836532592773) (13672,13.397448539733887) (13665,13.37298583984375) (13668,13.358044624328613) (13670,13.322683334350586) (13671,13.314340591430664) (217,13.310831069946289) (898,13.135397911071777) (418,13.101239204406738) (9727,13.093781471252441) (858,13.077168464660645) (6217,13.014900207519531) (416,12.973079681396484)
83: (8427,14.150486946105957) (9050,14.023017883300781) (8439,13.89281177520752) (9045,13.733759880065918) (8425,13.28836727142334) (2338,13.255871772766113)* (8230,13.143404006958008) (6961,13.127850532531738) (13502,13.058675765991211) (15444,12.956487655639648) (9054,12.881195068359375) (15443,12.880431175231934) (13748,12.8734130859375) (4548,12.741472244262695) (8450,12.728426933288574) (14248,12.718575477600098) (8454,12.64887809753418) (2836,12.62608528137207) (2339,12.480350494384766)* (8431,12.462610244750977)
84: (952,13.571828842163086) (951,13.308267593383789) (1803,12.856169700622559)* (2787,12.78725528717041) (710,12.651450157165527) (1372,12.619800567626953) (1360,12.52163028717041)* (1412,12.423720359802246)* (230,12.357762336730957) (1351,12.268404960632324)* (2595,12.206714630126953) (841,12.03696346282959) (1810,11.93414306640625) (234,11.922346115112305) (1366,11.87645435333252) (928,11.635695457458496)* (2838,11.501128196716309) (377,11.494483947753906) (1044,11.475459098815918)* (1348,11.415939331054688)
85: (1131,13.171548843383789) (1116,12.302931785583496) (1119,12.165558815002441) (173,12.131573677062988) (1118,12.050064086914062) (2835,11.849849700927734) (707,11.625848770141602) (188,11.576210975646973) (3416,11.521211624145508) (815,11.440607070922852) (1914,11.408687591552734) (198,11.366846084594727) (964,11.267427444458008) (856,11.203489303588867) (154,11.150390625) (166,11.117878913879395) (920,11.08694076538086) (1104,11.083292007446289) (234,11.004545211791992) (226,10.982808113098145)*
86: (816,14.695904731750488) (1044,14.487540245056152) (1547,14.418822288513184) (1672,14.025708198547363) (768,13.895627975463867) (198,13.828595161437988) (2850,13.61348819732666) (850,13.542729377746582) (808,13.530200004577637) (492,13.437273979187012) (1188,13.433109283447266) (818,13.346226692199707) (504,13.308271408081055) (489,13.298162460327148) (832,13.119598388671875) (503,13.101669311523438) (1853,13.003917694091797) (1180,12.953804016113281) (1195,12.93864917755127) (1181,12.903350830078125)
87: (701,11.234044075012207) (292,10.668611526489258)* (306,10.57992935180664) (299,10.425893783569336) (157,10.2075834274292) (289,10.128040313720703)* (89,10.0574951171875) (55,9.992106437683105) (1475,9.8375244140625) (300,9.79565143585205)* (455,9.586539268493652) (314,9.410484313964844) (461,9.332327842712402) (291,9.272625923156738) (265,9.242094993591309)* (251,9.207643508911133) (328,8.99934196472168) (308,8.876477241516113) (333,8.858222961425781) (544,8.840137481689453)
88: (4079,16.390132904052734) (6836,15.684351921081543) (434,15.205212593078613) (618,15.15246295928955) (1239,15.046819686889648) (222,15.040417671203613) (1949,14.940532684326172) (615,14.854175567626953) (205,14.743400573730469) (217,14.722883224487305) (4058,14.677375793457031) (416,14.545622825622559) (195,14.461377143859863) (612,14.413816452026367) (3258,14.330667495727539) (898,14.25329875946045) (1164,14.234766960144043) (1957,14.128389358520508) (227,13.935603141784668) (6205,13.88947868347168)
89: (498,14.513994216918945)* (540,12.17374324798584) (486,12.151288032531738)* (466,11.937458992004395) (499,11.909348487854004) (481,11.890084266662598) (230,11.848236083984375) (693,11.8124361038208)* (324,11.747448921203613) (1043,11.737106323242188) (344,11.478328704833984) (470,11.44705867767334) (537,11.35832691192627) (2619,11.356574058532715) (298,11.20700740814209) (461,11.20296573638916) (679,11.136736869812012) (288,11.050299644470215) (3187,11.04763412475586) (1185,11.015732765197754)
90: (157,15.926835060119629) (1489,15.598247528076172) (1244,15.337394714355469)* (734,15.151545524597168)* (96,14.821497917175293) (253,14.387474060058594) (355,14.124214172363281) (3588,13.974334716796875) (364,13.954263687133789) (3302,13.92724323272705) (730,13.919023513793945) (1469,13.771037101745605) (455,13.749073028564453) (1464,13.565638542175293) (366,13.484109878540039) (1122,13.45771312713623)* (3576,13.44056510925293) (479,13.32178783416748) (945,13.304533004760742) (67,13.259651184082031)
91: (1083,13.649284362792969) (1886,13.075573921203613) (875,12.519929885864258) (861,12.471731185913086) (3280,12.446191787719727) (233,12.257177352905273) (880,12.21510124206543) (159,12.035966873168945) (7082,12.005010604858398) (1073,12.001105308532715)* (997,11.982515335083008) (59,11.974884033203125) (9860,11.8548002243042) (72,11.80009937286377) (72,11.80009937286377) (1709,11.762417793273926) (98,11.606165885925293) (450,11.573805809020996) (3285,11.572837829589844) (599,11.473276138305664)*
92: (157,11.776426315307617) (89,11.34408187866211)* (331,11.088032722473145) (1705,11.046575546264648) (544,10.832666397094727) (328,10.807882308959961)* (410,10.741249084472656) (959,10.683711051940918) (1042,10.510351181030273) (1455,10.476540565490723) (155,10.31122875213623) (461,10.310538291931152) (289,10.248788833618164)* (525,10.201048851013184) (3712,10.164023399353027) (1037,10.153829574584961) (531,10.147106170654297) (701,10.108182907104492) (5953,10.090524673461914) (56,10.025152206420898)
